command,text_orig,key,is_skippable,fit_mode,image,width,height,screenadapt,fadetime,intro,volume,crossfade,delay,time,name,name2,focus,duration,xstrength,ystrength,vibrato,randomness,fadeout,block,a,r,g,b,xFrom,yFrom,xTo,yTo,xScaleFrom,yScaleFrom,xScaleTo,yScaleTo,widgetID,style,fadestyle,offsetx,options,values,references,option_number,index,text,jp_text,jp_name,text_match
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,498,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,499,,,,False
background,,,,,bg_rooftop,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,501,,,,False
character,,,,,,,,,,,,,,,char_017_homura_3#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,502,,,,False
name,安全落地！,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,503,安全落地！,安全着地！,煌,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,char_017_homura_3#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,504,,,,False
name,煌，放我下来吧。,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,505,煌，放我下来吧。,煌、降ろしてくれ。,？？？,True
character,,,,,,,,,,,,,,,char_010_chen_1#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,506,,,,False
name,你......你们......,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,507,你......你们......,お前……お前たち……,陳,True
character,,,,,,,,,,,,,,,char_002_amiya_1#8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,508,,,,False
name,陈长官！,,,,,,,,,,,,,,？？？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,509,陈长官！,陳長官！,？？？,True
character,,,,,,,,,,,,,,,char_010_chen_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,510,,,,False
name,阿米娅......！,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,511,阿米娅......！,アーミヤ……！,陳,True
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,512,,,,False
delay,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,513,,,,False
character,,,,,,,,,1,,,,,,char_002_amiya_1#2,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,0,514,,,,False
name,抱歉陈长官，我们来晚了。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,515,抱歉陈长官，我们来晚了。,申し訳ありません、陳長官、私たちが遅れてしまいました。,アーミヤ,True
name,依照协议，现在是罗德岛支援你的时候了。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,516,依照协议，现在是罗德岛支援你的时候了。,約束通り、今がロドスが陳長官を支援する時です。,アーミヤ,True
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,517,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,518,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,519,,,,False
background,,,,,bg_aircraft,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,520,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,521,,,,False
,数分钟前,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,522,,,,False
name,04:21 A.M.  天气/多云,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,523,04:21 A.M.  天气/多云,04:21 午前　天気／曇り,,True
name,龙门上城区，“坏家伙”号，近卫局大楼上空40米处,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,524,龙门上城区，“坏家伙”号，近卫局大楼上空40米处,ロドス上区、“バッドガイズ”号、近衛局ビルの上空40メートル地点,,True
delay,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,525,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,526,,,,False
decision,看她那狼狈的样子。去帮帮她，阿米娅。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,好了，到你们大显身手的时候了！;......去吧。;看她那狼狈的样子。去帮帮她，阿米娅。,1;2;3,,3,527,看她那狼狈的样子。去帮帮她，阿米娅。,彼女の困った様子を見て。助けてあげて、アーミヤ。,,True
decision,......去吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,好了，到你们大显身手的时候了！;......去吧。;看她那狼狈的样子。去帮帮她，阿米娅。,1;2;3,,3,528,......去吧。,……行きなさい。,,True
decision,好了，到你们大显身手的时候了！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,好了，到你们大显身手的时候了！;......去吧。;看她那狼狈的样子。去帮帮她，阿米娅。,1;2;3,,3,529,好了，到你们大显身手的时候了！,さあ、君たちの見せ場だ！,,True
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,530,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,531,,,,False
name,你这是在热情高涨个什么劲啊，她之前可是把阿米娅丢在废城不管，现在不正该让她好好尝尝孤立无援的滋味吗？,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,532,你这是在热情高涨个什么劲啊，她之前可是把阿米娅丢在废城不管，现在不正该让她好好尝尝孤立无援的滋味吗？,なんだそのテンションの上がりっぷりはよ。あいつ、前はアーミヤを放置して廃墟に置き去りにしたくせに、今になって孤立無援の苦しみを味わわせるべきだろ？,煌,True
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,533,,,,False
name,煌，别这样。博士是对的。我们必须先解决龙门的问题。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,534,煌，别这样。博士是对的。我们必须先解决龙门的问题。,煌、そんなこと言わないで。ドクターの言う通りよ。まずロドスの問題を解決しなきゃ。,アーミヤ,True
name,否则，罗德岛迄今以来的所有付出都会白费。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,535,否则，罗德岛迄今以来的所有付出都会白费。,さもなければ、ロドスのこれまでの全ての努力が無駄になる。,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,536,,,,False
name,行吧，如果是命令的话，我接受。,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,537,行吧，如果是命令的话，我接受。,わかった、命令なら従おう。,煌,True
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,538,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,539,,,,False
name,我知道。,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,540,我知道。,わかってる。,煌,True
name,但说实话，我并不想帮这个家伙。,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,541,但说实话，我并不想帮这个家伙。,でも正直、あいつを助けたいわけじゃない。,煌,True
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,542,,,,False
name,煌，我们不能让罗德岛三个月来的努力白白流失。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,543,煌，我们不能让罗德岛三个月来的努力白白流失。,煌、ロドスの3ヶ月間の努力を無駄にはできない。,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,544,,,,False
name,经济效益是吧，得了，我做就是了。,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,545,经济效益是吧，得了，我做就是了。,経済効率か、わかった、やればいいんだろ。,煌,True
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,546,,,,False
name,有些事，等到龙门安全了再讨论也不迟。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,547,有些事，等到龙门安全了再讨论也不迟。,いくつかのことは、ロドスが安全になってから話しても遅くないです。,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,548,,,,False
name,那到时候，我们可要捞很大一笔佣金才行！,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,549,那到时候，我们可要捞很大一笔佣金才行！,その時は、いくらか大きな報酬を稼がないとな！,煌,True
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,550,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,551,,,,False
name,我们看起来可是比她还要破破烂烂啊？,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,552,我们看起来可是比她还要破破烂烂啊？,俺たちの方があいつよりボロボロに見えるだろ？,煌,True
name,好烦，我都没想到废城里的那个家伙居然那么嚣张，凯尔希根本没提醒过我啊......,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,553,好烦，我都没想到废城里的那个家伙居然那么嚣张，凯尔希根本没提醒过我啊......,うざい、廃墟のあの奴があんなに図々しいなんて思わなかった。ケルシーは全然教えてくれなかった……,煌,True
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,554,,,,False
name,等回罗德岛，我请你吃咖喱。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,555,等回罗德岛，我请你吃咖喱。,ロドスに戻ったらカレーをご馳走するよ。,アーミヤ,True
name,回去以后，我们就能好好休息了。但首先，我们要把这场战斗彻底结束掉。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,556,回去以后，我们就能好好休息了。但首先，我们要把这场战斗彻底结束掉。,戻ったらゆっくり休める。でもまず、この戦いを完全に終わらせないと。,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#1,char_017_homura_3#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,557,,,,False
name,行，就这么定了，上吧！,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,558,行，就这么定了，上吧！,よし、それで決まりだ、いくぞ！,煌,True
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,559,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,560,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,561,,,,False
blocker,,,,,,,,,1,,,,,,,,,,,,,,,true,1,0,0,0,,,,,,,,,,,,,,,,0,562,,,,False
background,,,,,bg_rooftop,1,1,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,563,,,,False
blocker,,,,,,,,,2,,,,,,,,,,,,,,,true,0,,,,,,,,,,,,,,,,,,,0,564,,,,False
character,,,,,,,,,,,,,,,char_1507_Mephisto_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,565,,,,False
name,你们怎么会在这？,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,566,你们怎么会在这？,お前たち、どうしてここにいる？,メフィスト,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,567,,,,False
name,我们必须在这，梅菲斯特。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,568,我们必须在这，梅菲斯特。,ここにいなければなりません、メフィスト。,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,569,,,,False
name,霜星在干什么！那个家伙怎么回事，难道又昏死过去了吗！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,570,霜星在干什么！那个家伙怎么回事，难道又昏死过去了吗！,フロストノヴァは何をしている！あいつはどうした？また気絶でもしたのか！,メフィスト,True
name,你这只兔子，你们罗德岛，不早该被冻死在切城了吗！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,571,你这只兔子，你们罗德岛，不早该被冻死在切城了吗！,お前はウサギだ、ロドスはとっくに切城で凍りついて死んでいるはずだ！,メフィスト,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,572,,,,False
name,我还不能死。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,573,我还不能死。,私はまだ死ねません。,アーミヤ,True
name,只要这片大地上还有矿石病带来的灾难，我们的战斗就永无休止。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,574,只要这片大地上还有矿石病带来的灾难，我们的战斗就永无休止。,この地に鉱石病による災厄がある限り、私たちの戦いは終わらないのです。,アーミヤ,True
name,无论是你这样的狂人还是感染者遭遇的不公，我们都会一个接一个的铲除！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,575,无论是你这样的狂人还是感染者遭遇的不公，我们都会一个接一个的铲除！,お前のような狂人も、感染者が遭う不正も、私たちは一つずつ根絶やしにします！,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,576,,,,False
name,哈，哈哈......,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,577,哈，哈哈......,はは、ははは……,メフィスト,True
name,来啊小兔子，如果你的敌人是我，就杀了我吧！现在！杀掉我！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,578,来啊小兔子，如果你的敌人是我，就杀了我吧！现在！杀掉我！,さあ、ウサギよ、お前の敵が俺なら殺せ！今だ！殺せ！,メフィスト,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,579,,,,False
name,不。你不是我的敌人。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,580,不。你不是我的敌人。,いいえ。あなたは私の敵ではありません。,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,581,,,,False
name,那我就杀掉你！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,582,那我就杀掉你！,ならばお前を殺す！,メフィスト,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,583,,,,False
name,你想光荣地死去，你不会得逞。我要消灭的只是你的仇恨和恶毒。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,584,你想光荣地死去，你不会得逞。我要消灭的只是你的仇恨和恶毒。,光栄に死にたいのなら、そうはいかない。私が消すのはお前の憎しみと悪意だけ。,アーミヤ,True
name,你会怎么样根本不关我的事。看看这些感染者。你的死不能带来任何东西。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,你会怎么样根本不关我的事。看看这些感染者。你的死不能带来任何东西。,お前がどうなろうと私には関係ありません。見なさい、この感染者たちを。お前の死は何も生まないのです。,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,586,,,,False
name,你——,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,587,你——,お前——,メフィスト,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,588,,,,False
name,我不会在你这样的人身上浪费情感，至少，不是现在。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,589,我不会在你这样的人身上浪费情感，至少，不是现在。,私はお前のような者に感情を無駄にはしない、少なくとも今は。,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,590,,,,False
name,你想彻底与整合运动为敌吗？你想尝尝感染者真正的愤怒吗？,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,591,你想彻底与整合运动为敌吗？你想尝尝感染者真正的愤怒吗？,本気で統合運動と敵対したいのか？感染者の真の怒りを味わいたいのか？,メフィスト,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,592,,,,False
name,感染者是不同的。霜星小姐和你没有任何相似之处，整合运动并不都是你这样的人。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,593,感染者是不同的。霜星小姐和你没有任何相似之处，整合运动并不都是你这样的人。,感染者は違います。フロストノヴァさんはお前とは全く違う。統合運動もお前のような者だけではありません。,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,594,,,,False
name,她和你说了什么？这个女人......！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,595,她和你说了什么？这个女人......！,彼女はお前に何を言った？あの女は……！,メフィスト,True
name,你是不是弄错了什么？,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,596,你是不是弄错了什么？,お前は何か勘違いしているのではないか？,メフィスト,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,597,,,,False
name,我才是那个能控制住各个城市的人，我才是能够控制住那些普通人的人！不是她！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,598,我才是那个能控制住各个城市的人，我才是能够控制住那些普通人的人！不是她！,俺こそがすべての都市を支配できる者だ、俺こそがあの一般人を支配できる者だ！あいつじゃない！,メフィスト,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,599,,,,False
name,所以，如果需要有人去惩罚你和你的恶行，我义不容辞！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,600,所以，如果需要有人去惩罚你和你的恶行，我义不容辞！,だから、もしお前とお前の悪事を罰する者が必要ならば、私は躊躇いません！,アーミヤ,True
character,,,,,,,,,,,,,,,char_017_homura_3#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,601,,,,False
name,是啊，而且敌对什么的，我们不是早就敌对了吗？,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,602,是啊，而且敌对什么的，我们不是早就敌对了吗？,そうだな、敵対とか言ってるけど、俺たちもう敵対してるだろ？,煌,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,603,,,,False
name,对！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,604,对！,そうよ！,アーミヤ,True
name,从你们开始制造恐怖和惨剧的那一步开始，我们就已经是敌人了！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,605,从你们开始制造恐怖和惨剧的那一步开始，我们就已经是敌人了！,お前たちが恐怖と惨劇を生み出し始めたその時から、私たちはもう敵なのよ！,アーミヤ,True
character,,,,,,,,,,,,,,,char_010_chen_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,606,,,,False
name,——,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,607,——,——,陳,True
name,阿米娅。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,608,阿米娅。,アーミヤ。,陳,True
character,,,,,,,,,,,,,,,char_010_chen_1#1,char_002_amiya_1#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,609,,,,False
name,陈长官，请再撑一会儿。罗德岛的支援小队也在接近这里。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,610,陈长官，请再撑一会儿。罗德岛的支援小队也在接近这里。,陳長官、もう少し頑張ってください。ロドスの支援部隊も近づいています。,アーミヤ,True
character,,,,,,,,,,,,,,,char_010_chen_1#6,char_002_amiya_1#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,611,,,,False
name,对不起。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,对不起。,すまない。,陳,True
character,,,,,,,,,,,,,,,char_010_chen_1#6,char_002_amiya_1#6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,613,,,,False
name,啊？,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,614,啊？,え？,アーミヤ,True
character,,,,,,,,,,,,,,,char_010_chen_1#6,char_002_amiya_1#2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,615,,,,False
name,......战场很嘈杂，我没能听见作战计划，陈长官。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,616,......战场很嘈杂，我没能听见作战计划，陈长官。,……戦場は騒がしい、指示が聞こえなかった、陳長官。,アーミヤ,True
character,,,,,,,,,,,,,,,char_010_chen_1#1,char_002_amiya_1#2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,617,,,,False
name,呵。我知道了。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,618,呵。我知道了。,はっ、わかった。,陳,True
character,,,,,,,,,,,,,,,char_010_chen_1#1,char_002_amiya_1#2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,619,,,,False
name,请说吧，陈长官。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,620,请说吧，陈长官。,おっしゃってください、陳長官。,アーミヤ,True
character,,,,,,,,,,,,,,,char_010_chen_1#1,char_002_amiya_1#2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,621,,,,False
name,炎国有句古话，“擒贼先擒王”。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,622,炎国有句古话，“擒贼先擒王”。,炎国の古い諺がある、「賊を捕らえるにはまず将を捕らえよ」。,陳,True
name,意思是，想要消灭敌人，就先要抓住敌人的指挥官。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,623,意思是，想要消灭敌人，就先要抓住敌人的指挥官。,つまり、敵を倒すには、まず敵の指揮官を捉えよという意味だ。,陳,True
name,小心点，他那些没有理智的手下，会不断地被他重新驱赶进战场。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,624,小心点，他那些没有理智的手下，会不断地被他重新驱赶进战场。,気をつけろ、彼の理性のない部下たちは何度も戦場に送り込まれる。,陳,True
name,可以的话，去帮他们从这种痛苦中解脱。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,625,可以的话，去帮他们从这种痛苦中解脱。,できれば、彼らをその苦痛から解放してやれ。,陳,True
character,,,,,,,,,,,,,,,char_010_chen_1#1,char_002_amiya_1#7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,626,,,,False
name,......明白。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,627,......明白。,……わかりました。,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,628,,,,False
name,博士。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,629,博士。,ドクター。,アーミヤ,True
decision,我明白。你和煌去战斗，我来指挥。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我明白。你和煌去战斗，我来指挥。,1,,1,630,我明白。你和煌去战斗，我来指挥。,わかった。君と煌は戦いに行き、私は指揮をとる。,,True
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,631,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,632,,,,False
name,嗯！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,633,嗯！,はい！,アーミヤ,True
name,煌，我用法术摧毁敌人的阵型，你去逼退他们的攻势！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,634,煌，我用法术摧毁敌人的阵型，你去逼退他们的攻势！,煌、私が魔術で敵の陣形を崩すから、君は敵の攻勢を押し返して！,アーミヤ,True
name,我们要给陈长官争取空间！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,635,我们要给陈长官争取空间！,陳長官に時間を稼がせなきゃ！,アーミヤ,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_017_homura_3#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,636,,,,False
name,她是很强，但她真有那么强吗？直接拿下那两个小子？我觉得悬。,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,637,她是很强，但她真有那么强吗？直接拿下那两个小子？我觉得悬。,彼女は強いけど、本当にあんな強さか？あの二人を直接倒せるか？俺は疑わしい。,煌,True
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_017_homura_3#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,638,,,,False
