command,text_orig,name,option_number,option_value,references,focus,image,values,name2,index,text,jp_text,jp_name,text_match
,这片大地上......还有好人。还有好多......温柔的人。,,0,,,,,,,598,这片大地上......还有好人。还有好多......温柔的人。,この大地には……まだ良い人がいます。たくさんの……優しい人たちがいます。,,True
,很温暖。真的很温暖。,,0,,,,,,,599,很温暖。真的很温暖。,とても温かいです。本当に温かいです。,,True
,温暖的事情，也许......我不会忘。我不该忘。哪怕痛苦，我也......努力记住。,,0,,,,,,,600,温暖的事情，也许......我不会忘。我不该忘。哪怕痛苦，我也......努力记住。,暖かいこと、きっと……私は忘れません。忘れてはいけません。苦しくても、私は……努力して覚えています。,,True
dialog,,,0,,,,,,,601,,,,True
character,,,0,,,,,,,602,,,,True
blocker,,,0,,,,,,,603,,,,True
background,,,0,,,,bg_topburning,,,604,,,,True
playsound,,,0,,,,,,,605,,,,True
blocker,,,0,,,,,,,606,,,,True
dialog,,,0,,,,,,,607,,,,True
character,,,0,,,,,,,608,,,,True
delay,,,0,,,,,,,609,,,,True
decision,我们终于到了！,,1,1,,,,1,,610,我们终于到了！,ついに到着しました！,,True
predicate,,,0,,1,,,,,611,,,,True
character,,char_003_kalts_1,0,,,,,,,612,,,char_003_kalts_1,True
name,我们来的是时候。阿米娅做到了。不过......,凯尔希,0,,,,,,,613,我们来的是时候。阿米娅做到了。不过......,私たちは来るべき時に来ました。アミヤはやり遂げました。でも……,ケルシー,True
character,,char_002_amiya_1#3,0,,,,,,,614,,,char_002_amiya_1#3,True
name,啊，博士！,阿米娅,0,,,,,,,615,啊，博士！,あ、ドクター！,アミヤ,True
name,见到你真是......太好了......,阿米娅,0,,,,,,,616,见到你真是......太好了......,お会いできて本当に……よかったです……,アミヤ,True
dialog,,,0,,,,,,,617,,,,True
character,,,0,,,,,,,618,,,,True
playsound,,,0,,,,,,,619,,,,True
delay,,,0,,,,,,,620,,,,True
character,,char_003_kalts_1#2,0,,,,,,,621,,,char_003_kalts_1#2,True
name,糟糕！,凯尔希,0,,,,,,,622,糟糕！,まずい！,ケルシー,True
dialog,,,0,,,,,,,623,,,,True
decision,阿米娅！！,,1,1,,,,1,,624,阿米娅！！,アミヤ！！,,True
predicate,,,0,,1,,,,,625,,,,True
dialog,,,0,,,,,,,626,,,,True
blocker,,,0,,,,,,,627,,,,True
image,,,0,,,,,,,628,,,,True
dialog,,,0,,,,,,,629,,,,True
image,,,0,,,,,,,630,,,,True
