command,text_orig,name,option_number,option_value,references,image,values,index,text,jp_text,jp_name,text_match
character,,char_003_kalts_1#5,0,,,,,521,,,char_003_kalts_1#5,True
name,......,凯尔希,0,,,,,522,......,……,ケルシー,True
name,......博士？,凯尔希,0,,,,,523,......博士？,……ドクター？,ケルシー,True
decision,凯尔希，谁是普瑞赛斯？,,1,1,,,1,524,凯尔希，谁是普瑞赛斯？,ケルシー、プリセスとは誰ですか？,,True
predicate,,,0,,1,,,525,,,,True
dialog,,,0,,,,,526,,,,True
stopmusic,,,0,,,,,527,,,,True
blocker,,,0,,,,,528,,,,True
character,,,0,,,,,529,,,,True
background,,,0,,,bg_cenbri,,530,,,,True
playmusic,,,0,,,,,531,,,,True
blocker,,,0,,,,,532,,,,True
delay,,,0,,,,,533,,,,True
character,,avg_npc_090,0,,,,,534,,,avg_npc_090,True
name,火力太猛了！喂，把头缩回去！,罗德岛干员,0,,,,,535,火力太猛了！喂，把头缩回去！,火力が強すぎる！こら、頭を引っ込めて！,ロドスオペレーター,True
name,他们是怎么在这么小地方塞这么多人的？！这都最后几层了！,罗德岛干员,0,,,,,536,他们是怎么在这么小地方塞这么多人的？！这都最后几层了！,こんな狭いところにどうやってこんなに多くの人を詰め込んだんだ？！もう最後の数階だぞ！,ロドスオペレーター,True
character,,char_002_amiya_1#7,0,,,,,537,,,char_002_amiya_1#7,True
name,烧焦的气味已经......传到了这里。,阿米娅,0,,,,,538,烧焦的气味已经......传到了这里。,焦げた匂いがもう…こちらまで届いています。,アミヤ,True
name,各位，到这里就可以了。,阿米娅,0,,,,,539,各位，到这里就可以了。,皆さん、ここまでにしましょう。,アミヤ,True
character,,avg_npc_090,0,,,,,540,,,avg_npc_090,True
name,......我们帮不上忙，对吧？,罗德岛干员,0,,,,,541,......我们帮不上忙，对吧？,……私たちにできることはないですよね？,ロドスオペレーター,True
character,,char_002_amiya_1#7,0,,,,,542,,,char_002_amiya_1#7,True
name,不，只不过，让各位帮这个忙的风险实在太大了。,阿米娅,0,,,,,543,不，只不过，让各位帮这个忙的风险实在太大了。,いいえ、ただ皆さんにこの手伝いをお願いするリスクがあまりにも大きいんです。,アミヤ,True
character,,avg_npc_090,0,,,,,544,,,avg_npc_090,True
name,也不用安慰我们。,罗德岛干员,0,,,,,545,也不用安慰我们。,慰める必要はありませんよ。,ロドスオペレーター,True
character,,char_002_amiya_1#7,0,,,,,546,,,char_002_amiya_1#7,True
name,不，不是安慰。各位干员，我一件事必须有要向大家说清楚......,阿米娅,0,,,,,547,不，不是安慰。各位干员，我一件事必须有要向大家说清楚......,いいえ、慰めではありません。皆さん、私には一つどうしてもはっきり言わなければならないことがあります……,アミヤ,True
name,没有你们，我走不到这一步。,阿米娅,0,,,,,548,没有你们，我走不到这一步。,皆さんがいなければ、私はここまで来ることはできませんでした。,アミヤ,True
character,,avg_npc_090,0,,,,,549,,,avg_npc_090,True
name,......,罗德岛干员,0,,,,,550,......,......,ロドスのオペレーター,True
name,加油，阿米娅。,罗德岛干员,0,,,,,551,加油，阿米娅。,がんばってください、アーミヤ。,ロドスのオペレーター,True
name,我还想以后能偷偷在那些管得不那么严的城市里喝点什么。随便喝点什么。,罗德岛干员,0,,,,,552,我还想以后能偷偷在那些管得不那么严的城市里喝点什么。随便喝点什么。,これから、あまり厳しく管理されていない街でこっそり何か飲みたいな。何でもいいから飲みたい。,ロドスのオペレーター,True
character,,char_002_amiya_1#3,0,,,,,553,,,char_002_amiya_1#3,True
name,一定。,阿米娅,0,,,,,554,一定。,必ずそうします。,アーミヤ,True
delay,,,0,,,,,555,,,,True
dialog,,,0,,,,,556,,,,True
blocker,,,0,,,,,557,,,,True
dialog,,,0,,,,,558,,,,True
character,,,0,,,,,559,,,,True
blocker,,,0,,,,,560,,,,True
playsound,,,0,,,,,561,,,,True
image,,,0,,,avg_8_34,,562,,,,True
blocker,,,0,,,,,563,,,,True
character,,,0,,,,,564,,,,True
imagetween,,,0,,,,,565,,,,True
name,啊，这是......陈长官的剑鞘。好多划痕......,阿米娅,0,,,,,566,啊，这是......陈长官的剑鞘。好多划痕......,あっ、これは……ドクター・チェンの剣の鞘です。たくさんの傷が……。,アーミヤ,True
name,......塔露拉难道是故意放陈长官上去的？糟——,阿米娅,0,,,,,567,......塔露拉难道是故意放陈长官上去的？糟——,……タルラはわざとドクター・チェンを乗せたのでしょうか？まずい——。,アーミヤ,True
name,——也不一定。,阿米娅,0,,,,,568,——也不一定。,——そうとも限りません。,アーミヤ,True
name,现在的陈长官......不是一个能被轻易杀死的人。,阿米娅,0,,,,,569,现在的陈长官......不是一个能被轻易杀死的人。,今のドクター・チェンは……簡単に殺される人ではありません。,アーミヤ,True
name,自己到底想要什么，她可能已经找到了。,阿米娅,0,,,,,570,自己到底想要什么，她可能已经找到了。,彼女は自分が本当に何を望んでいるのか、もう見つけたのかもしれません。,アーミヤ,True
name,面对这一连串的变故，其他人一定会不知所措。但陈长官的愤怒，已经超过了这些事情本身了。,阿米娅,0,,,,,571,面对这一连串的变故，其他人一定会不知所措。但陈长官的愤怒，已经超过了这些事情本身了。,一連の変化に対して、他の人は戸惑うに違いありません。でも、ドクター・チェンの怒りはこれらの事象そのものを超えています。,アーミヤ,True
name,陈长官所愤怒的......正是我们所有人都愤怒的。,阿米娅,0,,,,,572,陈长官所愤怒的......正是我们所有人都愤怒的。,ドクター・チェンが怒っているのは……私たち全員が怒っていることなのです。,アーミヤ,True
dialog,,,0,,,,,573,,,,True
blocker,,,0,,,,,574,,,,True
image,,,0,,,,,575,,,,True
,阿米娅走上了楼梯。,,0,,,,,576,阿米娅走上了楼梯。,アーミヤが階段を上りました。,,True
,她还在想那些事。,,0,,,,,577,她还在想那些事。,彼女はまだあのことを考えています。,,True
,那些在龙门长官办公室里，见陈最后一面时......从她那里涌进自己眼帘的景象。,,0,,,,,578,那些在龙门长官办公室里，见陈最后一面时......从她那里涌进自己眼帘的景象。,あの龍門ドクターのオフィスでチェンに最後に会った時……彼女から溢れた光景が目に入ってきました。,,True
,在接触到剑鞘的一瞬间，那些景象仿佛发生在了阿米娅的眼前。,,0,,,,,579,在接触到剑鞘的一瞬间，那些景象仿佛发生在了阿米娅的眼前。,剣の鞘に触れた瞬間、それらの映像がアーミヤの目の前で起こったかのようでした。,,True
,越来越清晰。,,0,,,,,580,越来越清晰。,だんだんと鮮明になっていきます。,,True
stopmusic,,,0,,,,,581,,,,True
dialog,,,0,,,,,582,,,,True
background,,,0,,,bg_lungmen_b,,583,,,,True
cameraeffect,,,0,,,,,584,,,,True
playmusic,,,0,,,,,585,,,,True
blocker,,,0,,,,,586,,,,True
delay,,,0,,,,,587,,,,True
character,,avg_npc_043_1#2,0,,,,,588,,,avg_npc_043_1#2,True
delay,,,0,,,,,589,,,,True
name,果然跟你一起出任务准没好事。,九,0,,,,,590,果然跟你一起出任务准没好事。,やはり君と一緒に任務に出るとロクなことがない。,キュウ,True
character,,char_010_chen_1#3,0,,,,,591,,,char_010_chen_1#3,True
name,呃......唔！,陈,0,,,,,592,呃......唔！,うっ……うっ！,チェン,True
name,九......！你没事......！,陈,0,,,,,593,九......！你没事......！,キュウ……！無事か……！,チェン,True
character,,avg_npc_043_1#2,0,,,,,594,,,avg_npc_043_1#2,True
name,还行吧。不过......一副要死要活样子的，怎么是你？,九,0,,,,,595,还行吧。不过......一副要死要活样子的，怎么是你？,まあまあだ。だけど……死にそうな様子なのに、どうして君が？,キュウ,True
name,炸弹可是在我面前爆炸的。你隔着还有十几米呢。,九,0,,,,,596,炸弹可是在我面前爆炸的。你隔着还有十几米呢。,爆弾は私の目の前で爆発したのに、君は１０メートル以上離れているのに。,キュウ,True
character,,char_010_chen_1#5,0,,,,,597,,,char_010_chen_1#5,True
name,腹部被贯穿了。抱歉，实在是有点痛......失礼了。你的忍耐力一直比我强得多......,陈,0,,,,,598,腹部被贯穿了。抱歉，实在是有点痛......失礼了。你的忍耐力一直比我强得多......,腹部を貫通された。すまない、少し痛い……失礼する。君の忍耐力はずっと私より強い……。,チェン,True
name,......九。回过身让我看看。,陈,0,,,,,599,......九。回过身让我看看。,……キュウ。振り返って私に見せてくれ。,チェン,True
character,,avg_npc_043_1#2,0,,,,,600,,,avg_npc_043_1#2,True
name,你不能要求你的上司去做什么。,九,0,,,,,601,你不能要求你的上司去做什么。,あなたは上司に何かを強要することはできません。,キュウ,True
character,,char_010_chen_1,0,,,,,602,,,char_010_chen_1,True
name,......不。不。你......,陈,0,,,,,603,......不。不。你......,……いや、違う。君は……,チェン,True
character,,avg_npc_043_1#2,0,,,,,604,,,avg_npc_043_1#2,True
name,实在抱歉，陈。我没能护住你。,九,0,,,,,605,实在抱歉，陈。我没能护住你。,本当に申し訳ありません、チェン。あなたを守れませんでした。,キュウ,True
name,虽然花挡住了大多数，但还是有一些碎片飞出去了。,九,0,,,,,606,虽然花挡住了大多数，但还是有一些碎片飞出去了。,花はほとんどを防いだけれど、まだいくつかの破片が飛び出してしまいました。,キュウ,True
name,我想......我看到有好几块碎片刺穿了你。赶紧去处理吧。说不定还来得及。,九,0,,,,,607,我想......我看到有好几块碎片刺穿了你。赶紧去处理吧。说不定还来得及。,たぶん……いくつかの破片があなたを貫いたのを見ました。急いで手当てしてください。まだ間に合うかもしれません。,キュウ,True
character,,char_010_chen_1,0,,,,,608,,,char_010_chen_1,True
name,九......你......难道......,陈,0,,,,,609,九......你......难道......,キュウ……君は……まさか……,チェン,True
name,你呢？,陈,0,,,,,610,你呢？,あなたは？,チェン,True
character,,avg_npc_043_1#2,0,,,,,611,,,avg_npc_043_1#2,True
name,......,九,0,,,,,612,......,……,キュウ,True
name,没有比我的法术能更快了解自己身体状况的办法了。那些碎片我挤不出去。,九,0,,,,,613,没有比我的法术能更快了解自己身体状况的办法了。那些碎片我挤不出去。,私の術より自分の体の状態を早く知る方法はありません。あの破片は押し出せません。,キュウ,True
name,——我也有身为近卫局一员的自尊。记得我这个背影就够了，替我向近卫局所有人问好。,九,0,,,,,614,——我也有身为近卫局一员的自尊。记得我这个背影就够了，替我向近卫局所有人问好。,—私は近衛局の一員としての誇りもあります。私の背中を覚えていてください。近衛局のみんなによろしくお伝えください。,キュウ,True
name,还有魏。替我向他问好。,九,0,,,,,615,还有魏。替我向他问好。,それとウェイにも。よろしく伝えてください。,キュウ,True
character,,char_010_chen_1#3,0,,,,,616,,,char_010_chen_1#3,True
name,你去哪？,陈,0,,,,,617,你去哪？,どこへ行くの？,チェン,True
character,,avg_npc_043_1#2,0,,,,,618,,,avg_npc_043_1#2,True
name,我受的伤一定会让我感染的。感染者去哪，我就去哪。,九,0,,,,,619,我受的伤一定会让我感染的。感染者去哪，我就去哪。,私の傷は必ず感染させます。感染者が行くところなら、私も行きます。,キュウ,True
character,,char_010_chen_1#3,0,,,,,620,,,char_010_chen_1#3,True
name,......九，你即使成了感染者，也没必要走！你为龙门和近卫局做了这么多，大家都看在眼里！,陈,0,,,,,621,......九，你即使成了感染者，也没必要走！你为龙门和近卫局做了这么多，大家都看在眼里！,……キュウ、たとえ感染者になっても行く必要はありません！あなたは龍門と近衛局のために多くを尽くしました。みんなそれを見ています！,チェン,True
character,,avg_npc_043_1#2,0,,,,,622,,,avg_npc_043_1#2,True
name,感染者有多让人害怕，大家也都看在眼里。就连这个源石炸弹......我想......我猜，嗯，也不知道是谁的造物。,九,0,,,,,623,感染者有多让人害怕，大家也都看在眼里。就连这个源石炸弹......我想......我猜，嗯，也不知道是谁的造物。,感染者がどれほど恐れられているか、みんなも見ています。この源石爆弾でさえ……私は……推測ですが、誰の造物かわかりません。,キュウ,True
name,别再做梦了，陈。我必须说你一句。感染者和普通人之间的界限不是你我决定的，是他们自己决定的。,九,0,,,,,624,别再做梦了，陈。我必须说你一句。感染者和普通人之间的界限不是你我决定的，是他们自己决定的。,夢を見るのはやめなさい、チェン。一言言わなければなりません。感染者と普通の人の境界はあなたや私が決めるものではなく、彼ら自身が決めるのです。,キュウ,True
name,不要插手太多贫民区感染者的事务，我警告过你，现在我们两人都遭殃了。,九,0,,,,,625,不要插手太多贫民区感染者的事务，我警告过你，现在我们两人都遭殃了。,貧民区の感染者のことにあまり干渉しないでください。警告しましたよね、今や二人とも災いに遭っています。,キュウ,True
character,,char_010_chen_1,0,,,,,626,,,char_010_chen_1,True
name,......我们已经准备好进驻贫民区了，不是吗？我们不是要出台新的感染者居住案吗，这不是变得比昨天更好吗？,陈,0,,,,,627,......我们已经准备好进驻贫民区了，不是吗？我们不是要出台新的感染者居住案吗，这不是变得比昨天更好吗？,……もう貧民区に入る準備はできているのでは？新しい感染者の居住案を出そうとしているのではありませんか、それは昨日より良くなることでは？,チェン,True
name,我们已经准备好去平等善待感染者了，我们善待龙门的每一个人，不因为他们感染与否，而是因为他们是不是一个龙门人！,陈,0,,,,,628,我们已经准备好去平等善待感染者了，我们善待龙门的每一个人，不因为他们感染与否，而是因为他们是不是一个龙门人！,我々はもう感染者を平等に扱う準備ができています。私たちは龍門のすべての人を善く扱います。感染しているかどうかではなく、彼らが龍門の一員かどうかであります！,チェン,True
character,,avg_npc_043_1#2,0,,,,,629,,,avg_npc_043_1#2,True
name,我们准备好了，龙门准备好了吗？大众准备好了吗？商业联合会会投票吗？现在我告诉近卫局我是感染者，你猜会发生什么？,九,0,,,,,630,我们准备好了，龙门准备好了吗？大众准备好了吗？商业联合会会投票吗？现在我告诉近卫局我是感染者，你猜会发生什么？,私たちは準備ができました。龍門は準備ができていますか？大衆は準備ができていますか？商業連合は投票しますか？今、私が近衛局に感染者だと言ったら、何が起きると思いますか？,キュウ,True
character,,char_010_chen_1,0,,,,,631,,,char_010_chen_1,True
name,你可以推动完这件事，再申报身份——,陈,0,,,,,632,你可以推动完这件事，再申报身份——,あなたはこの件を推進してから、身分を申告すれば——,チェン,True
character,,avg_npc_043_1#2,0,,,,,633,,,avg_npc_043_1#2,True
name,依靠权势去隐瞒自己的身份处理自己的病痛，和以权谋私有什么区别？我宁可被流放也不会这么做。,九,0,,,,,634,依靠权势去隐瞒自己的身份处理自己的病痛，和以权谋私有什么区别？我宁可被流放也不会这么做。,権勢に頼って自分の身分を隠し、自分の病を処理することは、私利私欲と何が違いますか？私は追放されてもそんなことはしません。,キュウ,True
name,魏彦吾一手建立，我们操持至今的近卫局......它既然代表法律，它就不能有一丝的不公正！,九,0,,,,,635,魏彦吾一手建立，我们操持至今的近卫局......它既然代表法律，它就不能有一丝的不公正！,ウェイ・イェンウが一手に築き、私たちが今まで引き継いでいる近衛局……それは法を代表する以上、一片の不正もあってはならない！,キュウ,True
name,还有，陈，你以为生活更好的人能够更好地处理矿石病，生活在贫民区和矿场中，感染了就该死？,九,0,,,,,636,还有，陈，你以为生活更好的人能够更好地处理矿石病，生活在贫民区和矿场中，感染了就该死？,それと、チェン、生活が良い人が鉱石病をうまく処理できて、貧民区や鉱場に住み感染した人は死ぬべきだと思いますか？,キュウ,True
name,不，当你成为感染者以后，这片大地待你的方式只有一种。,九,0,,,,,637,不，当你成为感染者以后，这片大地待你的方式只有一种。,違います。感染者になった後、この大地があなたに接する方法はただ一つです。,キュウ,True
name,感染者都会死，只要处理他们死亡的方式还是相同的，他们之间就不存在任何差异。,九,0,,,,,638,感染者都会死，只要处理他们死亡的方式还是相同的，他们之间就不存在任何差异。,感染者は皆死にます。彼らの死に方が同じならば、彼らの間に何の違いも存在しません。,キュウ,True
name,我不祈求宽恕，我处理的感染者犯罪者上了三位数，我成为感染者不是报应，而是因为这片大地就是这样。,九,0,,,,,639,我不祈求宽恕，我处理的感染者犯罪者上了三位数，我成为感染者不是报应，而是因为这片大地就是这样。,私は許しを願いません。私が対処した感染者犯罪者は三桁にのぼります。私が感染者になるのは報いではなく、この大地がそうだからです。,キュウ,True
name,它处理我们的方式也千奇百怪，好像这样就能够提升它的业绩似的。,九,0,,,,,640,它处理我们的方式也千奇百怪，好像这样就能够提升它的业绩似的。,この大地は私たちを扱う方法もさまざまで、まるでそれで成績を上げられるかのようです。,キュウ,True
character,,char_010_chen_1,0,,,,,641,,,char_010_chen_1,True
name,为什么......九，你不是对龙门充满信心吗？,陈,0,,,,,642,为什么......九，你不是对龙门充满信心吗？,なぜ……キュウ、あなたは龍門に自信を持っていなかったの？,チェン,True
character,,avg_npc_043_1#2,0,,,,,643,,,avg_npc_043_1#2,True
name,信心？原来我一直以来表现出来的粗鲁，在你们看来是信心的表现——,九,0,,,,,644,信心？原来我一直以来表现出来的粗鲁，在你们看来是信心的表现——,自信？私が今まで見せてきた不遜は、あなた方には自信の表れに見えたのですね——,キュウ,True
name,我真心热爱这座城市。在我无处可去时它接纳了我，但我心里知道，这片大地没有一处地方会真正接纳一个感染者。,九,0,,,,,645,我真心热爱这座城市。在我无处可去时它接纳了我，但我心里知道，这片大地没有一处地方会真正接纳一个感染者。,私は心からこの街を愛しています。居場所がなかった時にこの街は私を受け入れてくれましたが、心の中では、この地に感染者を本当に受け入れる場所は一つもないことを知っています。,キュウ,True
name,但热爱不意味着我有信心，我只是太熟悉它了，熟悉到知道什么事情做了有用，什么事情根本不值得浪费时间。,九,0,,,,,646,但热爱不意味着我有信心，我只是太熟悉它了，熟悉到知道什么事情做了有用，什么事情根本不值得浪费时间。,しかし、愛しているからといって自信があるわけではない。私はあまりにこの街に詳しく、何が役に立ち、何に時間を無駄にするかを知っているだけです。,キュウ,True
name,我不坐在自己的办公室里侃侃而谈而是和你们一起走进街头巷尾，原因不是因为我想表现得亲民或者是想要做给谁看。,九,0,,,,,647,我不坐在自己的办公室里侃侃而谈而是和你们一起走进街头巷尾，原因不是因为我想表现得亲民或者是想要做给谁看。,私は自分の部屋で偉そうに話すのではなく、あなたたちと一緒に街中を歩いています。それは親しみを見せたいわけでも、誰かに見せたいからでもありません。,キュウ,True
name,我来这里的唯一原因，就是因为龙门需要我。,九,0,,,,,648,我来这里的唯一原因，就是因为龙门需要我。,私がここに来た唯一の理由は、龍門が私を必要としているからです。,キュウ,True
name,魏彦吾愿意接纳感染者只有一个原因，那就是在他看来感染者带来的问题还没有龙门曾经遇到过，以后也可能遇到的那些问题大。,九,0,,,,,649,魏彦吾愿意接纳感染者只有一个原因，那就是在他看来感染者带来的问题还没有龙门曾经遇到过，以后也可能遇到的那些问题大。,ウェイ・イェンウが感染者を受け入れるのは一つの理由だけです。彼の考えでは感染者の問題は、龍門がこれまでに遭遇した問題、そしてこれから遭遇するかもしれない問題より小さいのです。,キュウ,True
name,可一旦这些问题被通通解决，在根基上掐断，之后谁会首当其冲？,九,0,,,,,650,可一旦这些问题被通通解决，在根基上掐断，之后谁会首当其冲？,これらの問題がすべて解決され、根本から断ち切られたなら、その後、誰が最初に犠牲になるのでしょうか？,キュウ,True
name,就算魏彦吾不想，可这座城市呢？商人和民众呢，工人和警员呢？,九,0,,,,,651,就算魏彦吾不想，可这座城市呢？商人和民众呢，工人和警员呢？,魏彦吾がそう望まなくても、この街はどうでしょう？商人や市民は？労働者や警察は？,キュウ,True
character,,char_010_chen_1,0,,,,,652,,,char_010_chen_1,True
name,龙门能够接纳感染者！龙门不仅属于他们......也属于我们！哪怕是感染者，就不能为这座城市尽力了吗？这座城市就不能保护他们了吗？,陈,0,,,,,653,龙门能够接纳感染者！龙门不仅属于他们......也属于我们！哪怕是感染者，就不能为这座城市尽力了吗？这座城市就不能保护他们了吗？,龍門は感染者を受け入れることができる！龍門は彼らだけのものでは……私たちのものでもある！たとえ感染者でも、この街のために尽くせないのでしょうか？この街は彼らを守れないのでしょうか？,チェン,True
character,,avg_npc_043_1#2,0,,,,,654,,,avg_npc_043_1#2,True
name,不能。,九,0,,,,,655,不能。,できません。,キュウ,True
character,,char_010_chen_1,0,,,,,656,,,char_010_chen_1,True
name,不，我们是一样的。我们都是感染者，我们就会被一视同仁。这是你说的。,陈,0,,,,,657,不，我们是一样的。我们都是感染者，我们就会被一视同仁。这是你说的。,違います、私たちは同じです。私たちは皆感染者であり、平等に扱われるべきだと、あなたが言ったのです。,チェン,True
character,,avg_npc_043_1#2,0,,,,,658,,,avg_npc_043_1#2,True
name,那我修改下说辞。魏彦吾把你当个宝，你和龙门其他人过的不是同一种生活。,九,0,,,,,659,那我修改下说辞。魏彦吾把你当个宝，你和龙门其他人过的不是同一种生活。,では言い方を変えましょう。魏彦吾はあなたを大切にしているが、あなたは龍門の他の人々とは違う生活をしている。,キュウ,True
character,,char_010_chen_1,0,,,,,660,,,char_010_chen_1,True
name,你......！,陈,0,,,,,661,你......！,あなた……！,チェン,True
character,,avg_npc_043_1#2,0,,,,,662,,,avg_npc_043_1#2,True
name,我不否定你的付出和努力，陈，你是我见过最优秀的近卫局成员。但我必须提醒你，你和他们不一样。,九,0,,,,,663,我不否定你的付出和努力，陈，你是我见过最优秀的近卫局成员。但我必须提醒你，你和他们不一样。,あなたの努力や献身を否定はしません、チェン、あなたは私が見た中で最も優秀な近衛局のメンバーです。しかし、あなたと彼らは違うということを伝えなければなりません。,キュウ,True
character,,char_010_chen_1,0,,,,,664,,,char_010_chen_1,True
name,......不，我不是因为这重身份才在龙门工作的。我是近卫局的一份子，我是龙门的一份子。,陈,0,,,,,665,......不，我不是因为这重身份才在龙门工作的。我是近卫局的一份子，我是龙门的一份子。,……違います、私はこの身分のために龍門で働いているのではありません。私は近衛局の一員であり、龍門の一員です。,チェン,True
name,我们为它付出了汗水与鲜血，它的居民也许很严苛，但它最后肯定会接受的。,陈,0,,,,,666,我们为它付出了汗水与鲜血，它的居民也许很严苛，但它最后肯定会接受的。,私たちは汗と血を捧げました。この街の住民は厳しいかもしれませんが、最終的には受け入れてくれるはずです。,チェン,True
name,它会的，它一直在进步。,陈,0,,,,,667,它会的，它一直在进步。,必ずそうなる。この街は常に進歩しています。,チェン,True
name,九，就算我们都被感染了，我们却依然还属于龙门！,陈,0,,,,,668,九，就算我们都被感染了，我们却依然还属于龙门！,キュウ、たとえ私たちが皆感染していても、それでも私たちは龍門に属しているのです！,チェン,True
name,龙门是所有人的城市，龙门应当如此。如果不是，那就让它是。,陈,0,,,,,669,龙门是所有人的城市，龙门应当如此。如果不是，那就让它是。,龍門は皆の街であるべきです。そうでなければ、そうさせましょう。,チェン,True
name,我们难道看得还不够多吗？有情有义的感染者还少吗？,陈,0,,,,,670,我们难道看得还不够多吗？有情有义的感染者还少吗？,私たちは十分に見てきたのではありませんか？情義のある感染者はまだ少ないでしょうか？,チェン,True
character,,avg_npc_043_1#2,0,,,,,671,,,avg_npc_043_1#2,True
name,那你证明给我看。,九,0,,,,,672,那你证明给我看。,それなら私に証明してください。,キュウ,True
name,你想证明我们属于这座城市，那你就去做吧。,九,0,,,,,673,你想证明我们属于这座城市，那你就去做吧。,我々がこの街に属していると証明したいのなら、さあやってみなさい。,キュウ,True
character,,char_010_chen_1,0,,,,,674,,,char_010_chen_1,True
name,我会的。我一定会。,陈,0,,,,,675,我会的。我一定会。,必ずやります。必ず。,チェン,True
character,,avg_npc_043_1#2,0,,,,,676,,,avg_npc_043_1#2,True
name,......动作最好快些。别让我等着等着就死了。,九,0,,,,,677,......动作最好快些。别让我等着等着就死了。,……動作は早いほうがいい。待っているうちに死なせないでくれ。,キュウ,True
character,,char_010_chen_1,0,,,,,678,,,char_010_chen_1,True
name,——我会的。,陈,0,,,,,679,——我会的。,——必ずやります。,チェン,True
character,,avg_npc_043_1#2,0,,,,,680,,,avg_npc_043_1#2,True
name,这些情况，你告诉魏吧，魏会处理的。保持联络。有事叫我。,九,0,,,,,681,这些情况，你告诉魏吧，魏会处理的。保持联络。有事叫我。,これらの状況は魏に伝えてください。魏が対処します。連絡を保ってください。何かあれば私を呼んでください。,キュウ,True
name,对了，跟星熊说......让她盯着你，别做傻事。,九,0,,,,,682,对了，跟星熊说......让她盯着你，别做傻事。,そうだ、星熊に言っておいて……彼女にあなたを見張らせ、馬鹿なことをしないように。,キュウ,True
name,这句话你可以忘，你也一定会忘掉，但是你得先和她说，然后再忘掉。,九,0,,,,,683,这句话你可以忘，你也一定会忘掉，但是你得先和她说，然后再忘掉。,この言葉は忘れてもいい、きっと忘れるでしょう。でもまず彼女に伝えてから、忘れてください。,キュウ,True
stopmusic,,,0,,,,,684,,,,True
dialog,,,0,,,,,685,,,,True
blocker,,,0,,,,,686,,,,True
cameraeffect,,,0,,,,,687,,,,True
image,,,0,,,,,688,,,,True
,傻事？,,0,,,,,689,傻事？,馬鹿なこと？,,True
,什么是傻事？,,0,,,,,690,什么是傻事？,馬鹿なこととは何ですか？,,True
,言传身教，让我变成了什么？,,0,,,,,691,言传身教，让我变成了什么？,言伝えと身をもって教えることで、私は何になったのでしょう？,,True
,感同身受，让我明白了什么？,,0,,,,,692,感同身受，让我明白了什么？,共感し、身をもって理解したことは何でしょう？,,True
,坚持不懈，让我失去了什么？,,0,,,,,693,坚持不懈，让我失去了什么？,あきらめずに続けることで、私は何を失ったのでしょう？,,True
dialog,,,0,,,,,694,,,,True
character,,,0,,,,,695,,,,True
playmusic,,,0,,,,,696,,,,True
,这一日终于久别重逢，我又能做什么？,,0,,,,,697,这一日终于久别重逢，我又能做什么？,この日、ようやく久しぶりの再会を果たし、私はまた何ができるのでしょう？,,True
,我能做的......,,0,,,,,698,我能做的......,私にできることは……,,True
,不是在多少年前就已经决定好了吗？,,0,,,,,699,不是在多少年前就已经决定好了吗？,ずっと前にもう決まっていたのではないでしょうか？,,True
dialog,,,0,,,,,700,,,,True
blocker,,,0,,,,,701,,,,True
background,,,0,,,bg_cenbri,,702,,,,True
blocker,,,0,,,,,703,,,,True
character,,char_002_amiya_1#7,0,,,,,704,,,char_002_amiya_1#7,True
name,陈长官，请等我一下。你做的这些......都很勇敢。,阿米娅,0,,,,,705,陈长官，请等我一下。你做的这些......都很勇敢。,ドクター陳、どうか少々お待ちくださいませ。あなたがなさったことは……とても勇敢です。,アーミヤ,True
name,只是......现在还不能下结论。让我看一看吧，陈长官。我也想知道她的所作所为。我们都需要真相。,阿米娅,0,,,,,706,只是......现在还不能下结论。让我看一看吧，陈长官。我也想知道她的所作所为。我们都需要真相。,ただ……今はまだ結論を出せません。見せてください、ドクター陳。私も彼女の行動を知りたいのです。私たちは皆、真実を必要としております。,アーミヤ,True
name,你想知道的是，塔露拉是变成了怎样的一个人......,阿米娅,0,,,,,707,你想知道的是，塔露拉是变成了怎样的一个人......,あなたが知りたいのは、タルラがどのような人物に変わってしまったのか……ということですね。,アーミヤ,True
name,......我想知道，整合运动跟随的到底是个怎么样的人。,阿米娅,0,,,,,708,......我想知道，整合运动跟随的到底是个怎么样的人。,……私は、統合運動が従っているのが一体どのような人物なのか知りたいのです。,アーミヤ,True
dialog,,,0,,,,,709,,,,True
blocker,,,0,,,,,710,,,,True
character,,,0,,,,,711,,,,True
,她仿佛已经听到陈的咆哮和塔露拉的嘲笑。,,0,,,,,712,她仿佛已经听到陈的咆哮和塔露拉的嘲笑。,彼女はまるで陳の咆哮とタルラの嘲笑が聞こえているかのようだった。,,True
,她已经理解了陈的所思所想。,,0,,,,,713,她已经理解了陈的所思所想。,彼女はすでに陳の心の内を理解していた。,,True
dialog,,,0,,,,,714,,,,True
background,,,0,,,bg_top,,715,,,,True
blocker,,,0,,,,,716,,,,True
,“明知是陷阱，为什么要来？”,,0,,,,,717,“明知是陷阱，为什么要来？”,「罠だとわかっていて、なぜ来たのか？」,,True
,“因为我只有判断这真的是个陷阱，才能证明你无可救药！”,,0,,,,,718,“因为我只有判断这真的是个陷阱，才能证明你无可救药！”,「本当に罠だと見抜くことで、あなたが救いようのない存在だと証明できるからだ！」,,True
,“如果是呢？”,,0,,,,,719,“如果是呢？”,「もしそうだったら？」,,True
