command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
character,,char_219_meteo_1,0,,,2,,,char_130_doberm_ex,,
name,我正是因为看到她的成长，才感觉她会给别人带来压力。,杜宾,0,,,,,,,彼女の成長を見てきたからこそ、周囲にプレッシャーを与えるのではと感じています。,ドービン
character,,char_219_meteo_1,0,,,1,,,char_130_doberm_ex,,
name,那临光可是要把我压扁了。,陨星,0,,,,,,,それにリョングァンは、私を押し潰そうとしています。,インペイル
character,,char_148_nearl_1,0,,,,,,,,
name,......我......没有那么重吧？,临光,0,,,,,,,……私……そんなに重くないと思いますけど？,リョングァン
character,,char_219_meteo_1,0,,,,,,,,
name,不，不是那个意思。哎。,陨星,0,,,,,,,いいえ、そういう意味ではありません。ああ。,インペイル
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_bridge,,,,
blocker,,,0,,,,,,,,
name,即使因为这个信念，我们会为此牺牲。,凯尔希,0,,,,,,,たとえこの信念のために私たちが犠牲になるとしても。,ケルシー
name,——Ace小队，十三人。Ace，坏汤姆，克格，硬砖——,凯尔希,0,,,,,,,——エース小隊、13人。エース、バッド・トム、クーグ、ハードブリック——,ケルシー
name,——木勺，十七，铜鼻子，青豆，阴银，密语，沙洗，紫焰，龋牙。,凯尔希,0,,,,,,,——ウッドスプーン、セブンティーン、ブロンズノーズ、グリーンスプラウト、シャドウシルバー、ミストランゲージ、サンドウォッシュ、パープルフレイム、キャビティ。,ケルシー
name,阿米娅小队，十三人。黑针，大软手，香辣吉米，歪耳。,凯尔希,0,,,,,,,アーミヤ小隊、13人。ブラックニードル、ビッグソフトハンド、スパイシージミー、クロウドイヤー。,ケルシー
name,怒鸣，稚日，马尔科·史密斯，凋。,凯尔希,0,,,,,,,ブラッドロア、イチジツ、マルコ・スミス、ウィルオウ。,ケルシー
name,落差，霜星，安东尼奥·丽萨，野烬，卉，靛玉。,凯尔希,0,,,,,,,ドロップ、フロストスター、アントニオ・リーサ、ワイルドファイア、ホイ、インディゴ。,ケルシー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_room_2,,,,
blocker,,,0,,,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,我不能把霜星列入死亡名单。,凯尔希,0,,,,,,,私はフロストスターを死亡リストに入れることはできません。,ケルシー
decision,为什么？！,,3,1,,,,1;2;3,,なぜ？！,
decision,......,,3,2,,,,1;2;3,,......,
decision,给我个理由。,,3,3,,,,1;2;3,,理由を教えてください。,
predicate,,,0,,1;2;3,,,,,,
name,哪怕你同意了，她也不是我们正式的雇员。,凯尔希,0,,,,,,,たとえあなたが同意しても、彼女は正式な雇用者ではありません。,ケルシー
name,你能接受一个整合运动的成员在罗德岛充满愤怒的干员心里引发波澜吗？这不是你该做的事。,凯尔希,0,,,,,,,統合運動のメンバーがロドスの怒りに満ちたオペレーターたちの心に波紋を起こすことを、あなたは受け入れられますか？それはすべきことではありません。,ケルシー
decision,我们奋斗的目标是一致的。,,1,1,,,,1,,私たちが目指す目標は同じです。,
predicate,,,0,,1,,,,,,
name,这样就够了吗？,凯尔希,0,,,,,,,これで十分ですか？,ケルシー
decision,这样就够了。,,1,1,,,,1,,これで十分です。,
predicate,,,0,,1,,,,,,
decision,罗德岛是为了同一个信念而战的。,,1,1,,,,1,,ロドスは同じ信念のために戦っています。,
predicate,,,0,,1,,,,,,
character,,char_003_kalts_1#2,0,,,,,,,,
name,好......,凯尔希,0,,,,,,,わかりました……,ケルシー
name,我答应你。你承担起了自己的责任。,凯尔希,0,,,,,,,私は約束します。あなたは自分の責任を果たしました。,ケルシー
name,......希望以后的你，也能像现在这一刻一样。,凯尔希,0,,,,,,,……これからのあなたも、今この瞬間のようであってほしいです。,ケルシー
name,——之前的事情，我向你道歉，博士.,凯尔希,0,,,,,,,——以前のことについて、お詫びします、ドクター。,ケルシー
name,你在石棺区中最后问我的问题，我将无法给出答案。明天也不能。未来也不能。,凯尔希,0,,,,,,,あなたが石棺区で最後に私に尋ねた質問には答えられません。明日も、未来も、答えられません。,ケルシー
name,遗憾，我并不想掩藏任何真相，只是我无力将你想要的答案透露给你。我和PRTS实在是没有办法向你做出解释。请原谅我们这一失职。,凯尔希,0,,,,,,,残念ながら、私は真実を隠そうと思っているわけではありません。ただ、あなたが求める答えをお伝えする力がありません。私とPRTSは本当に説明できません。どうかこの失職をお許しください。,ケルシー
name,但当那一天到来时，它会自己出现在你面前。,凯尔希,0,,,,,,,しかし、その日が来たとき、それは自ずとあなたの前に現れるでしょう。,ケルシー
name,博士......,凯尔希,0,,,,,,,ドクター……,ケルシー
name,在那一天，真相揭晓时，我能看到你做好准备吗？,凯尔希,0,,,,,,,その日、真実が明らかになる時、あなたが準備ができているのを見ることができるでしょうか？,ケルシー
name,另外，博士。,凯尔希,0,,,,,,,それと、ドクター。,ケルシー
name,阿米娅已经承担了许多。我希望你......不会为她增加更多不好的回忆。,凯尔希,0,,,,,,,アーミヤはすでに多くを背負っています。私はあなたに……彼女にさらに悪い思い出を増やさないでほしいのです。,ケルシー
name,相反，我们应该为她承担起那些即使我们自己也还不能正视的东西。我们可以做到。,凯尔希,0,,,,,,,むしろ、私たちは彼女のために、自分たちでさえもまだ直視できないものを背負うべきです。私たちはそれができます。,ケルシー
name,只要你还留在这里。只要你能一直如此。,凯尔希,0,,,,,,,あなたがここにいる限り。あなたがずっとそうである限り。,ケルシー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_bridge,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,avg_8_18,,,,
background,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
name,Scout小队，十三人。Scout，姆拉姆，酒莓软芯......,凯尔希,0,,,,,,,スカウト小隊、13人。スカウト、ムラム、ストロベリースカッド……,ケルシー
name,......斯琳珂，米米，雷发，索拉娜，小玛丽......,凯尔希,0,,,,,,,……スリンコ、ミミ、レイファ、ソラナ、小マリー……,ケルシー
name,......图钉，淤兰，结音，普特尔，长蝎。,凯尔希,0,,,,,,,……ピン、ユラン、ユイオン、プテル、ロンスコーピオン。,ケルシー
name,迷迭香小队，一人，碧银。Raidian小队，一人，水樱。,凯尔希,0,,,,,,,ローズマリースクワッドは一人、ビィル。ライディアンスクワッドは一人、ミズサクラ。,ケルシー
name,一共四十一人在切尔诺伯格事件中牺牲。,凯尔希,0,,,,,,,チェルノボーグ事件で合計四十一名が犠牲となった。,ケルシー
name,罗德岛不会忘记。罗德岛会将他们永远铭记。,凯尔希,0,,,,,,,ロドスは忘れない。ロドスは彼らを永遠に記憶する。,ケルシー
name,即使罗德岛不复存在，他们为罗德岛所做的一切，也将在大地上留下轨迹。,凯尔希,0,,,,,,,たとえロドスが存在しなくなっても、彼らがロドスのためにしたすべては大地に痕跡を残す。,ケルシー
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,bg_8_babel3,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
name,博士......,阿米娅,0,,,,,,,ドクター……,
name,不想说话吗？,阿米娅,0,,,,,,,お話ししたくないのですか？,アーミヤ
name,......我明白的。在这些时间里发生太多事了。,阿米娅,0,,,,,,,……わかります。この間にたくさんのことがありましたから。,アーミヤ
name,但是，有博士在这里，我很......我很开心。,阿米娅,0,,,,,,,でも、ドクターがここにいてくれて、私は……私はとても嬉しいです。,アーミヤ
name,有些事情我们一个人是做不到的。,阿米娅,0,,,,,,,ひとりではできないこともありますから。,アーミヤ
decision,但我们也不是为了做到什么才去做的。,,1,1,,,,1,,しかし、私たちは何かを達成するために行動しているわけではありません。,
predicate,,,0,,1,,,,,,
name,嗯！,阿米娅,0,,,,,,,はい！,アーミヤ
name,罗德岛......无论前方是什么样的阴霾等着我们，罗德岛也会继续前行。,阿米娅,0,,,,,,,ロドスは……前にどんな暗雲が立ちはだかっても、前へ進み続けます。,アーミヤ
name,并且，无论这片大地上还有多少冰冷的故事......,阿米娅,0,,,,,,,そして、この大地にどれほど冷たい物語があろうとも……,アーミヤ
name,......我也相信博士的心是温暖的。,阿米娅,0,,,,,,,……私はドクターの心が温かいと信じています。,アーミヤ
decision,那当然。,,3,1,,,,1;2;3,,それはもちろんのこと。,
decision,......,,3,2,,,,1;2;3,,......,
decision,如果我其实是个坏人，那该怎么办？,,3,3,,,,1;2;3,,もし私が本当は悪者だったら、どうすればいい？,
predicate,,,0,,1;2,,,,,,
name,欢迎回家，博士。,阿米娅,0,,,,,,,おかえりなさいませ、ドクター。,アーミヤ
predicate,,,0,,3,,,,,,
name,那样的话，博士，就只有我能阻止你了。,阿米娅,0,,,,,,,その時は、ドクター、私だけがあなたを止められます。,アーミヤ
name,欢迎回家，博士。,阿米娅,0,,,,,,,おかえりなさいませ、ドクター。,
predicate,,,0,,1;2;3,,,,,,
decision,你好，阿米娅。,,1,1,,,,1,,こんにちは、アーミヤ。,
predicate,,,0,,1,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,,,,,
character,,,0,,,,,,,,
image,,,0,,,,avg_ep08,,,,
blocker,,,0,,,,,,,,
stopmusic,,,0,,,,,,,,
delay,,,0,,,,,,,,
image,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_lock_1,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
playmusic,,,0,,,,,,,,
character,,,0,,,,,,,,
name,她说话了吗？,罗德岛干员,0,,,,,,,彼女は話しましたか？,ロドスのオペレーター
character,,char_007_closre_1,0,,,,,,,,
name,没有，从你们把她弄回来到现在，她可是真的......一句话都没说。,可露希尔,0,,,,,,,いいえ、彼女を連れ戻してから今まで、本当に……一言も話していません。,クルシェ
name,也太沉得住气了。就算那个......陈，对吧？来找她，她也啥都没说。,可露希尔,0,,,,,,,本当に落ち着いていますね。あの……チェン、ですよね？彼が会いに来ても、彼女は何も言いませんでした。,クルシェ
character,,,0,,,,,,,,
name,那你打算怎么办？,罗德岛干员,0,,,,,,,じゃあ、どうするつもりですか？,ロドスのオペレーター
character,,char_007_closre_1,0,,,,,,,,
name,我怎么办？我又不是阿斯卡纶......而且现在也没什么要她说的。,可露希尔,0,,,,,,,私がどうするか？私はアスカランじゃないし……今は彼女に話してほしいこともない。,クルシェ
name,进一步提供的信息什么的，也要看用在哪里吧，大概。哎好烦啊我哪会治这种人......,可露希尔,0,,,,,,,さらなる情報提供も使いどころがあるでしょうね、たぶん。はぁ、こんな人をどう扱えばいいのかわからない……,クルシェ
character,,,0,,,,,,,,
name,那几个龙门近卫局的人呢？,罗德岛干员,0,,,,,,,あのドラゴンゲート近衛局の人たちはどう？,ロドスのオペレーター
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
name,怎么？你又不是第一次去罗德岛，害羞什么？,诗怀雅,0,,,,,,,どうしたの？初めてロドスに来たわけじゃないのに、恥ずかしがってどうするの？,スイィヤ
name,我只是升了职以后，害怕被人说是和罗德岛勾结。,星熊,0,,,,,,,私は昇進してから、ロドスと繋がっていると言われるのが怖いだけです。,ホシクマ
name,Missy你倒是完全没一点顾忌，弄得像是要去郊游一样。,星熊,0,,,,,,,ミッシーは全然気にせず、まるで遠足に行くような感じだったけど。,ホシクマ
name,谁能管我？,诗怀雅,0,,,,,,,誰が気にするものですか？,スイィヤ
name,你说得对。有钱人的道理。,星熊,0,,,,,,,その通りね。金持ちの論理よ。,ホシクマ
name,嗯......？魏长官办公室里，那个人......是谁？,诗怀雅,0,,,,,,,あれ……？魏長官の部屋にいるあの人は……誰？,スイィヤ
name,......蓝色头发的天使？还是萨卡兹？,星熊,0,,,,,,,……青い髪の天使？それともサカズ？,ホシクマ
name,哇......哇！她，她受了好重的伤！,诗怀雅,0,,,,,,,わっ……わっ！彼女、ひどい怪我をしてる！,スイィヤ
name,等等！别进去......魏长官也在里面。,星熊,0,,,,,,,待って！中に入らないで……魏長官も中にいる。,ホシクマ
blocker,,,0,,,,,,,,
background,,,0,,,,bg_lungmen_o,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,char_213_mostma_1,0,,,,,,,,
delay,,,0,,,,,,,,
name,Chief，您似乎有客人。,？？？,0,,,,,,,チーフ、どうやらお客様がおられます。,？？？
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,能进这附近的都是值得信任的人。与其关心这个不如关心你自己的伤势。,魏彦吾,0,,,,,,,この近くに入れる者は信用できる者だ。これを気にするより、自身の傷のほうを気にしなさい。,ギ・エンゴ
character,,char_213_mostma_1,0,,,,,,,,
name,如果您觉得允许外面那两个人偷听没什么关系，那我这点小伤也只是小意思。,？？？,0,,,,,,,外にいるあの二人に盗み聞きされても構わないというのなら、私のこのくらいの傷は大したことではありません。,？？？
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,这次你来是做什么，拉特兰的信使？,魏彦吾,0,,,,,,,今回は何のために来た、ラテラーノの使者？,ギ・エンゴ
character,,char_213_mostma_1,0,,,,,,,,
name,我不是拉特兰任一官方的信使......,？？？,0,,,,,,,私はラテラーノの公式な使者ではありません……,？？？
name,（只是，教宗确实是有一条给您的消息。）,？？？,0,,,,,,,（ただ、教皇様から確かにあなたへの伝言があります。）,？？？
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,星熊！带诗怀雅出去。,魏彦吾,0,,,,,,,ホシクマ！スイィヤを外に連れて行け。,ギ・エンゴ
character,,char_136_hsguma,0,,,,,,,,
name,啊，明白！,星熊,0,,,,,,,はい、わかりました！,ホシクマ
character,,char_308_swire_1#3,0,,,,,,,,
name,喂！为什么就只有我......,诗怀雅,0,,,,,,,おい！なんで私だけ……,スイィヤ
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,好了。,魏彦吾,0,,,,,,,いいだろう。,ギ・エンゴ
name,信使，说。,魏彦吾,0,,,,,,,使者、話せ。,ギ・エンゴ
character,,char_213_mostma_1,0,,,,,,,,
name,......他说......（拉特兰语）,？？？,0,,,,,,,……彼は言いました……（ラテラーノ語）,？？？
name,“您今早吃了什么？晚上又准备吃什么？”,？？？,0,,,,,,,「今朝は何を召し上がりましたか？夜は何をお召し上がりになるご予定ですか？」,？？？
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,......奇怪。他怎么会想知道我的看法？,魏彦吾,0,,,,,,,……奇妙ですね。彼はなぜ私の意見を知りたがっているのでしょうか？,魏彦吾
character,,char_213_mostma_1,0,,,,,,,,
name,我想......毕竟您才是Chief，魏先生。,？？？,0,,,,,,,私の考えですが……やはりあなたがチーフである、魏さんだからです。,？？？
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_lock_1,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,char_007_closre_1,0,,,,,,,,
name,那个算是非官方的吧。那个黄毛老虎和绿毛鬼......更多可能是来借机看看前同事的吧？,可露希尔,0,,,,,,,あれは非公式なものでしょう。あの金髪の虎と緑毛の鬼……恐らく前の同僚に会いに来た機会を借りたのではないでしょうか？,可露希尔
name,再说，再这样下去，岂不是乌萨斯皇帝内卫都要上罗德岛来转两圈了？,可露希尔,0,,,,,,,それに、このまま続けば、ウルサス皇帝の近衛軍でさえロドス島に何度も来ることになるのではありませんか？,可露希尔
character,,,0,,,,,,,,
name,他们来了以后，有对这个......病人，产生什么效果吗？,罗德岛干员,0,,,,,,,彼らが来てから、この……患者に何か影響はありましたか？,ロドス島オペレーター
character,,char_007_closre_1,0,,,,,,,,
name,没。,可露希尔,0,,,,,,,いいえ。,可露希尔
name,只能想想看凯尔希在想什么了。啊，我跑一遍监控，你站那个摄像头底下去。快点快点~,可露希尔,0,,,,,,,ケルシーが何を考えているのか考えるしかないわ。ああ、私は監視を一周するから、あのカメラの下に立ってて。早く早く〜,可露希尔
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_black,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
image,,,0,,,,avg_8_19,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
name,塔露拉。,科西切,0,,,,,,,タルラ。,コシチェ
name,人是一种脆弱，复杂，且自私的生物。,科西切,0,,,,,,,人間は脆く、複雑で、そして利己的な生き物だ。,コシチェ
name,即使是瘤兽也比人要尊贵，它们在大地上觅食，行走，日复一日，这个族群从未半途而弃。,科西切,0,,,,,,,瘤獣でさえ人間より尊い。彼らは大地で食べ物を探し、歩き、日々を繰り返す。この種族は決して途中で投げ出さない。,コシチェ
name,人则不。,科西切,0,,,,,,,しかし人間は違う。,コシチェ
name,人会为了食物刺杀同类。人会为了泄欲侵害同类。,科西切,0,,,,,,,人は食べ物のために同族を刺し、人は欲望を満たすために同族を傷つける。,コシチェ
name,所以，人类需要其他人帮助他们发现自己的价值，发挥他们的价值。你有这样的资质，也有这样的权力。,科西切,0,,,,,,,だからこそ、人間は他者の助けを借りて自分の価値を見いだし、自分の価値を発揮しなければならない。あなたにはその資質も権限もある。,コシチェ
name,你知道自己该做什么。你的一切都是我教你的......你又要怎么超越这无数年的厚重的历史呢？人类的历史，就是斗争史。,科西切,0,,,,,,,,
name,智慧，理想，以及方式......这些都是我教你的。放弃幻想吧。你终归会回到我这里。,科西切,0,,,,,,,,
name,你的终点只在我。,科西切,0,,,,,,,あなたの終着点は私のもとだけにあるのだ。,コシチェ
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,avg_8_19_2,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
,科西切......不，科西切，绝不。,,0,,,,,,,コシチェ……いや、コシチェ、絶対にだめだ。,
,你带给我的这一切，已经根植在我的身上，但即使这会是我永远的疮疤，过去的一切却都已经结束了。,,0,,,,,,,あなたがもたらした全ては私の身に根付いている。たとえそれが永遠の傷跡であっても、過去の全てはもう終わったのだ。,
,都......结束了。,,0,,,,,,,すべては……終わったのだ。,
,不......你所带来的一切都必须被结束。,,0,,,,,,,いや……あなたがもたらした全ては終わらせなければならないのだ。,
,你带给我的这些丑陋与羞愧......都是我的燃料。我未来的燃料。,,0,,,,,,,あなたがくれたこの醜さと恥……それは私の燃料だ。私の未来の燃料だ。,
,直到我找到你，直到这片大地都得解放，我不会停止燃烧。,,0,,,,,,,あなたを見つけるまで、この大地が解放されるまで、私は燃え続ける。,
,我不会再否认你，科西切。我反对你。,,0,,,,,,,もうあなたを否定しない、コシチェ。私はあなたに反逆する。,
,直到所有冤屈都伸张，所有罪恶都死亡。,,0,,,,,,,すべての冤りが晴れ、すべての罪が死ぬまで。,
,我一定会做到。哪怕我们的终点是一样的，我也会让这终点只剩灰烬。烧死自己也无妨。,,0,,,,,,,私は必ずやり遂げる。たとえ私たちの終わりが同じでも、その終わりを灰だけにする。自分が燃え尽きても構わない。,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
,逃出来有多久了？,,0,,,,,,,逃げ出してどれくらい経ったのか？,
,啊，因为麻烦得很，所以早就没算了。,,0,,,,,,,ああ、面倒なのでだいぶ前から数えていません。,
,但是，再怎么逃下去，也是逃不掉的。,,0,,,,,,,しかし、どれだけ逃げても、逃げ切ることはできない。,
,敲打钉子当然不能让钉子去找锤子。作为锤子，就只能砸下去。,,0,,,,,,,釘を打つとき、釘にハンマーを探させることはできない。ハンマーとしてはただ打ち下ろすのみ。,
,也许现在是时候了。,,0,,,,,,,今がその時なのかもしれない。,
dialog,,,0,,,,,,,,
image,,,0,,,,avg_8_22,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
name,维娜！请走近一些。我有一些话要同你说。,凯尔希,0,,,,,,,ヴェーナ！もっと近くに来てください。あなたに話したいことがあります。,ケルシー
name,......好的，凯尔希医生。,推进之王,0,,,,,,,……はい、ケルシードクター。,進行の王
name,等等。我先问一句，你准备好了吗？,凯尔希,0,,,,,,,ちょっと待って。まず一言、準備はできていますか？,ケルシー
name,我不知道。不如说，如果这样可以的话，那我随时都准备好了。,推进之王,0,,,,,,,わかりません。いや、そうであれば、いつでも準備はできています。,進行の王
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
stopmusic,,,0,,,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_hall_2,,,,
blocker,,,0,,,,,,,,
playmusic,,,0,,,,,,,,
character,,avg_npc_076,0,,,,,,,,
delay,,,0,,,,,,,,
name,陛下......,伊斯拉姆·维特,0,,,,,,,陛下……,イスラーム・ヴィット
name,这里是整件事的档案。,伊斯拉姆·维特,0,,,,,,,こちらが件の一連の事柄の資料です。,イスラーム・ヴィット
character,,,0,,,,,,,,
name,——为什么会发生这种事？,费奥多尔,0,,,,,,,――なぜこんなことが起こったのか？,フェオドール
name,......内卫里是不是有人背叛？,费奥多尔,0,,,,,,,……近衛に裏切り者がいるのではないか？,フェオドール
name,维特，诚实地回答我。,费奥多尔,0,,,,,,,ヴィット、正直に答えてくれ。,フェオドール
name,我的胸膛，就像冬日里久未点燃的壁炉，只有坦诚的话语才肯教我的心脏重新开始跳动，哪怕那些令人不快的事实确实会伤透我的心也一样。,费奥多尔,0,,,,,,,私の胸は冬の日に長く火が消えた暖炉のようなものだ。正直な言葉だけが私の心臓を再び鼓動させる。たとえ不快な真実が私の心を傷つけてもだ。,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,没有。内卫不会背叛您，陛下。内卫们会为您一直服务下去，直到这片大地被火焰吞没为止——只要您依然还是乌萨斯的君主。,伊斯拉姆·维特,0,,,,,,,いいえ。近衛が陛下を裏切ることはありません。近衛たちは陛下のために、たとえこの大地が炎に飲まれるまで、陛下がウルサスの君主である限り、仕え続けます。,イスラーム・ヴィット
character,,,0,,,,,,,,
name,你我都知道这只是说辞。如果内卫没有对那个老怪物的死袖手旁观......,费奥多尔,0,,,,,,,君も私もこれはただの言葉だとわかっている。もし近衛があの老いた怪物の死を傍観していなければ……,フェオドール
name,......行了！更多的体面话，更多的说辞，我厌烦了！维特，你不是小丑弄臣，对吗？直抒胸臆吧，维特，直白地回答我！,费奥多尔,0,,,,,,,……もういい！もっと立派な言葉も、もっといいわけも飽き飽きだ！ヴィット、お前は道化師ではないはずだろう？率直に言え、ヴィット、はっきり答えろ！,フェオドール
name,这一场拙劣阴谋的主谋们，他们现在在哪？,费奥多尔,0,,,,,,,この拙い陰謀の首謀者たちは今どこにいるのだ？,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,——,伊斯拉姆·维特,0,,,,,,,――,
name,贝加尔大公、第三集团军副师团长兼松香总督，还有刻尔克子爵。,伊斯拉姆·维特,0,,,,,,,ベガル公爵、第3軍副師団長兼ロジン総督、そしてケルク子爵です。,イスラーム・ヴィット
name,当然，我依然没有充足的证据证明他们的确是策划了整个事件的主谋。,伊斯拉姆·维特,0,,,,,,,もちろん、彼らがこの事件の首謀者である十分な証拠はまだありません。,イスラーム・ヴィット
name,而且，在内卫将要惩罚这些罪人，踢开他们的房门把他们吊死在自己家里时，却发现......,伊斯拉姆·维特,0,,,,,,,また、近衛がこれらの罪人を罰し、彼らの家の扉を蹴破り、自宅で首吊りにしているところを発見したとき……,イスラーム・ヴィット
name,却发现，这些叛徒，他们根本不敢面对自己犯下的罪行以及您的震怒。在受刑之前，他们就已经畏罪自杀。,伊斯拉姆·维特,0,,,,,,,発見したのは、これらの反逆者たちが自分の犯した罪と陛下の激怒に直面する勇気がなく、処罰される前に罪を恐れて自殺していたという事実です。,イスラーム・ヴィット
character,,,0,,,,,,,,
name,懦夫......这些懦夫，他们甚至没有面对一场公正审判的勇气。,费奥多尔,0,,,,,,,臆病者……この臆病者たちは、正当な裁判にすら立ち向かう勇気すらなかったのだ。,フェオドール
name,看来他们知道！他们知道一旦自己被审判，他们龌龊至极的贪欲，他们污秽无比的心思，这些都会暴露在乌萨斯国民面前！,费奥多尔,0,,,,,,,彼らは知っているようです！裁かれたら、その卑劣きわまりない欲望や、汚れきった心の内がウサスの民の前に曝け出されることを、彼らは知っています！,フェオドール
name,但我们......现在的我们依然没法公审他们。,费奥多尔,0,,,,,,,しかし私たちは……今の私たちには彼らを公に裁くことはまだできません。,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,是的，陛下。很遗憾，这一切我们还是要将之安排在幕布之后，而不是暴露在台面上。,伊斯拉姆·维特,0,,,,,,,はい、陛下。残念ながら、このすべてを幕の後ろに隠さねばならず、表には出せません。,イスラム・ヴィート
name,一旦把蠢笨的驮兽惹急，它们也会吃草以外的东西。,伊斯拉姆·维特,0,,,,,,,愚かな荷駄獣を怒らせれば、草以外のものも食べてしまいます。,イスラム・ヴィート
name,即使如此，他们剩下的那些部分，身体的那部分，内卫们还是妥善地处理掉了。,伊斯拉姆·维特,0,,,,,,,それでも残った体の部分は、近衛たちが適切に処理しました。,イスラム・ヴィート
name,他们的尸骨将被吊在房梁上直至发臭，没有人敢解下他们腐烂的遗体。,伊斯拉姆·维特,0,,,,,,,彼らの遺骨は梁に吊るされ腐敗するまで放置され、誰もその腐った遺体を外そうとはしません。,イスラム・ヴィート
name,如果他们成功了，他们将把乌萨斯拖进战争，重夺权力，削弱议会的力量......甚至是更多地架空我们的城市。,伊斯拉姆·维特,0,,,,,,,もし彼らが成功すれば、ウサスを戦争に巻き込み、権力を奪い返し、議会の力を削ぎ……さらには我々の都市の支配を奪いかねません。,イスラム・ヴィート
name,幸亏他们失败了。,伊斯拉姆·维特,0,,,,,,,幸いにも彼らは失敗しました。,イスラム・ヴィート
character,,,0,,,,,,,,
name,叛国者！这样的下场太便宜他们了，应该拿他们去喂蓄肉蝎！,费奥多尔,0,,,,,,,反逆者め！そんな結末は彼らにあまりにも生ぬるい、肉食サソリの餌にすべきだ！,フェオドール
name,但......那些行为实在是太恐怖了。不。我们不能这么做。,费奥多尔,0,,,,,,,しかし……その行為はあまりにも恐ろしい。いいえ、そんなことはできません。,フェオドール
name,请原谅我，维特，我不是有意要说出这种话的。,费奥多尔,0,,,,,,,許してください、ヴィート、そんなことを言うつもりはありませんでした。,フェオドール
name,我们不能再重蹈覆辙，不管现在的我准备撒播多少怒火到我的敌人头上，这种行为，我必须承认，是我无法忍受的。,费奥多尔,0,,,,,,,我々は同じ過ちを繰り返してはいけません。今どんなに怒りを敵に向けようとも、このような行いは、認めがたいほど耐えられません。,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,您在大叛乱时期拒绝使用这些手段。直至今日，我却依然认为，除了血淋淋的警告以外，没什么能触动他们。,伊斯拉姆·维特,0,,,,,,,大反乱の頃、陛下はこの手段を拒みました。今日に至っても、私は血なまぐさい警告以外に彼らを動かすものはないと考えています。,イスラム・ヴィート
