command,text_orig,key,is_skippable,fit_mode,image,screenadapt,fadetime,block,time,intro,volume,crossfade,delay,name,name2,focus,duration,xstrength,ystrength,vibrato,randomness,fadeout,Delay,a,r,g,b,options,values,references,afrom,rfrom,gfrom,bfrom,x,y,xScale,yScale,xFrom,yFrom,xTo,yTo,option_number,index,text,jp_text,jp_name,text_match
name,我从没恨过她。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,567,,,,False
name,哪怕她是造成今天一切后果的元凶，我也从来没恨过她。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,568,,,,False
name,仇恨能带给你我什么呢？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,569,,,,False
name,我有的只是对这片丑恶大地无穷的愤怒。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,570,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,571,,,,False
name,......,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,572,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,573,,,,False
name,你呢？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,574,,,,False
name,你的心里难道没有这股愤怒？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,575,,,,False
name,你难道没有因矿石病而死的亲人？没有因这片大地的冷漠而死的朋友？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,576,,,,False
name,你没有失去过赖以生存的，给你活下去的动力的人？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,577,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,578,,,,False
name,......,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,579,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,580,,,,False
name,仅仅是宣称着某种理念，仅仅是拿上了某种技术，仅仅是组织了几支队伍......,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,581,,,,False
name,这样就能战胜塔露拉了吗？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,582,,,,False
name,白日做梦也该醒了。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,583,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,584,,,,False
name,——,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,,False
name,我懂了，霜星小姐。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,586,,,,False
name,刚才涌进我大脑的，我已经明白是什么了。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,587,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,588,,,,False
name,是什么在推着罗德岛前进？是什么促使你们不断战斗？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,589,,,,False
character,,,,,,,,,,,,,,char_017_homura_3#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,590,,,,False
name,正面！庞大的寒流！大概，大概是——是刺的形状！,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,591,,,,False
name,再这样下去，我就只能放弃后背，把热气流聚在前方做盾......,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,592,,,,False
name,可她的寒流正在剥夺空气中分子的振动，就算强顶，也就只能顶这么一时！,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,593,,,,False
name,博士，快点，有没有什么办法！,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,594,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,595,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,596,,,,False
decision,既然我们都打不破它，就只能顶住！,,,,,,,,,,,,,,,,,,,,,,,,,,,既然我们都打不破它，就只能顶住！,1,,,,,,,,,,,,,,1,597,,,,False
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,598,,,,False
character,,,,,,,,,,,,,,char_017_homura_3#5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,599,,,,False
name,等于没说！,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,600,,,,False
character,,,,,,,,,,,,,,char_017_homura_3#5,char_367_swllow_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,601,,,,False
name,不......博士说的很对。,,,,,,,,,,,,,灰喉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,602,,,,False
name,因为霜星她的生命不剩下多少了，只要撑过去，我们就赢了。,,,,,,,,,,,,,灰喉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,603,,,,False
character,,,,,,,,,,,,,,char_017_homura_3#6,char_367_swllow_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,604,,,,False
name,你在说什么？那样的话，她不就没了？！,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,605,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,606,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,607,,,,False
decision,这是她的选择，也是她留给我们的唯一机会！,,,,,,,,,,,,,,,,,,,,,,,,,,,这是她的选择，也是她留给我们的唯一机会！,1,,,,,,,,,,,,,,1,608,,,,False
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,609,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,610,,,,False
stopmusic,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,611,,,,False
name,那你们的选择呢？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,613,,,,False
name,在面对那必须被毁掉的邪恶时，在篡夺了感染者理念和明天的背叛者面前，你们的心脏究竟又是为了什么而跳动？！,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,614,,,,False
name,咳，咳......连我都战胜不了，你们怎么去面对她，怎么去带领无数的感染者，怎么去对抗这片恶毒的大地！！,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,615,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,char_1505_frstar_1#5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,616,,,,False
name,霜星小姐......,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,617,,,,False
name,谢谢你。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,618,,,,False
name,但我是没法对你生气的。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,619,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,char_1505_frstar_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,620,,,,False
name,你......,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,621,,,,False
name,浪费我的时间。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,622,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,char_1505_frstar_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,623,,,,False
name,不，霜星小姐......我知道我要做什么。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,624,,,,False
name,我并不真的能读取别人的思维。而且，读心，从不意味着我能比没这种能力的人更理解一个人。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,625,,,,False
name,我只是没法拒绝......我没法隔绝从你那来的情感。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,626,,,,False
name,从你胸膛中涌入我记忆里的又痛又焦灼的......,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,627,,,,False
name,愤怒。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,628,,,,False
name,你很清醒，也很冷静，但愤怒燃烧着，烫到我想抽回手......,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,629,,,,False
name,但我不能。霜星小姐，我很明白我该做什么。我不会拒绝你。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,630,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,char_1505_frstar_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,631,,,,False
name,......,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,632,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,char_1505_frstar_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,633,,,,False
name,霜星小姐，我确实感受到了。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,634,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,char_1505_frstar_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,635,,,,False
name,你为什么流眼泪？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,636,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,char_1505_frstar_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,637,,,,False
name,我......,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,638,,,,False
name,霜星小姐......你......,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,char_1505_frstar_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,640,,,,False
name,不可以。擦干净。在敌人面前，不可以流眼泪。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,641,,,,False
name,阿米娅，说出你的回答。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,642,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#4,char_1505_frstar_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,643,,,,False
name,......,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,644,,,,False
playmusic,,$frostnovaevolution_loop,,,,,,,,$frostnovaevolution_intro,0.8,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,645,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,646,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,647,,,,False
decision,......说吧，阿米娅。,,,,,,,,,,,,,,,,,,,,,,,,,,,......说吧，阿米娅。,1,,,,,,,,,,,,,,1,648,,,,False
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,649,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,650,,,,False
name,博士......,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,651,,,,False
name,......嗯。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,652,,,,False
name,“如果战斗是必要的，那就战斗到最后。”,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,653,,,,False
name,博士。现在，我们要和霜星小姐战斗。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,654,,,,False
name,你死我活。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,655,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,656,,,,False
blocker,,,,,,,2,true,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,0,657,,,,False
background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,658,,,,False
image,,,,,avg_6_1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.1,1.1,,,,,0,659,,,,False
blocker,,,,,,,1,false,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,660,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,661,,,,False
imagetween,,,,,,,,false,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1.1,1.1,0,0,-30,0,0,662,,,,False
name,是的。你们现在......要与我战斗。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,663,,,,False
name,你死我活。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,664,,,,False
delay,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,665,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,False
blocker,,,,,,,1,true,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,0,667,,,,False
image,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,668,,,,False
blocker,,,,,,,1,true,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,669,,,,False
blocker,,,,,,,0.6,true,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,0,670,,,,False
image,,,,,avg_6_2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.1,1.1,,,,,0,671,,,,False
blocker,,,,,,,1,false,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,672,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,673,,,,False
imagetween,,,,,,,,false,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,1.1,1.1,0,0,30,0,0,674,,,,False
delay,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,675,,,,False
name,如果你们战胜我，有人能够侥幸活着——,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,676,,,,False
delay,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,677,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,678,,,,False
blocker,,,,,,,1,true,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,0,679,,,,False
image,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,680,,,,False
background,,,,,bg_undergroud_f,coverall,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,681,,,,False
blocker,,,,,,,1,true,,,,,,,,,,,,,,,,0.35,1,1,1,,,,,,,,,,,,,,,,0,682,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,683,,,,False
name,我愿意加入罗德岛，依你们的想法，去对抗感染者共同的敌人。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,684,,,,False
name,这是我必须承担的责任。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,685,,,,False
decision,希望你信守诺言。,,,,,,,,,,,,,,,,,,,,,,,,,,,希望你信守诺言。,1,,,,,,,,,,,,,,1,686,,,,False
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,687,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,688,,,,False
name,既然我都许诺了，我自然会兑现。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,689,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,690,,,,False
name,还有......霜星小姐。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,691,,,,False
name,感染者才不需要谁去带领他们。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,692,,,,False
name,我们只是为了同一个信念而战，而不是为了哪一个人。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,693,,,,False
name,从来都不是。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,694,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,695,,,,False
name,——没错。对了。没错。腐败了的就该切除。战胜我，战胜塔露拉。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,696,,,,False
name,你是什么人？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,697,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,698,,,,False
name,可以是任何人。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,699,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,700,,,,False
name,你在为谁而战？,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,701,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,702,,,,False
name,为所有人。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,703,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,704,,,,False
name,好。阿米娅......,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,705,,,,False
name,咳......谢谢你。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,706,,,,False
name,“就连时间也会在此冻结......♪”,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,707,,,,False
character,,,,,,,,,,,,,,char_017_homura_3#6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,708,,,,False
name,寒潮在向我们移动！灰喉！,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,709,,,,False
character,,,,,,,,,,,,,,char_017_homura_3#6,char_367_swllow_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,710,,,,False
name,我准备好了！,,,,,,,,,,,,,灰喉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,711,,,,False
character,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,712,,,,False
name,博士，请不要走出我的身侧。我会尽力保护你。,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,713,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,714,,,,False
character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,715,,,,False
decision,霜星！,,,,,,,,,,,,,,,,,,,,,,,,,,,霜星！,1,,,,,,,,,,,,,,1,716,,,,False
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,717,,,,False
character,,,,,,,,,,,,,,char_1505_frstar_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,718,,,,False
name,你们会在这里战死，而我会熄灭你们荒诞不经的幻想。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,719,,,,False
name,或者，战胜我。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,720,,,,False
name,......战胜我吧。让我看到希望。,,,,,,,,,,,,,霜星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,721,,,,False
delay,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,722,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,723,,,,False
blocker,,,,,,,2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,724,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,725,,,,False
