command,text_orig,key,is_skippable,fit_mode,image,width,height,screenadapt,fadetime,intro,volume,crossfade,delay,time,name,name2,focus,duration,xstrength,ystrength,vibrato,randomness,fadeout,block,a,r,g,b,xFrom,yFrom,xTo,yTo,xScaleFrom,yScaleFrom,xScaleTo,yScaleTo,widgetID,style,fadestyle,offsetx,options,values,references,option_number,index,text,jp_text,jp_name,text_match
name,来啊小兔子，如果你的敌人是我，就杀了我吧！现在！杀掉我！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,578,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,579,,,,False
name,不。你不是我的敌人。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,580,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,581,,,,False
name,那我就杀掉你！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,582,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,583,,,,False
name,你想光荣地死去，你不会得逞。我要消灭的只是你的仇恨和恶毒。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,584,,,,False
name,你会怎么样根本不关我的事。看看这些感染者。你的死不能带来任何东西。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,585,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,586,,,,False
name,你——,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,587,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,588,,,,False
name,我不会在你这样的人身上浪费情感，至少，不是现在。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,589,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,590,,,,False
name,你想彻底与整合运动为敌吗？你想尝尝感染者真正的愤怒吗？,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,591,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,592,,,,False
name,感染者是不同的。霜星小姐和你没有任何相似之处，整合运动并不都是你这样的人。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,593,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,594,,,,False
name,她和你说了什么？这个女人......！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,595,,,,False
name,你是不是弄错了什么？,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,596,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,597,,,,False
name,我才是那个能控制住各个城市的人，我才是能够控制住那些普通人的人！不是她！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,598,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_1507_Mephisto_1#3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,599,,,,False
name,所以，如果需要有人去惩罚你和你的恶行，我义不容辞！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,600,,,,False
character,,,,,,,,,,,,,,,char_017_homura_3#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,601,,,,False
name,是啊，而且敌对什么的，我们不是早就敌对了吗？,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,602,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,603,,,,False
name,对！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,604,,,,False
name,从你们开始制造恐怖和惨剧的那一步开始，我们就已经是敌人了！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,605,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,606,,,,False
name,——,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,607,,,,False
name,阿米娅。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,608,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#1,char_002_amiya_1#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,609,,,,False
name,陈长官，请再撑一会儿。罗德岛的支援小队也在接近这里。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,610,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#6,char_002_amiya_1#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,611,,,,False
name,对不起。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#6,char_002_amiya_1#6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,613,,,,False
name,啊？,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,614,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#6,char_002_amiya_1#2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,615,,,,False
name,......战场很嘈杂，我没能听见作战计划，陈长官。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,616,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#1,char_002_amiya_1#2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,617,,,,False
name,呵。我知道了。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,618,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#1,char_002_amiya_1#2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,619,,,,False
name,请说吧，陈长官。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,620,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#1,char_002_amiya_1#2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,621,,,,False
name,炎国有句古话，“擒贼先擒王”。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,622,,,,False
name,意思是，想要消灭敌人，就先要抓住敌人的指挥官。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,623,,,,False
name,小心点，他那些没有理智的手下，会不断地被他重新驱赶进战场。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,624,,,,False
name,可以的话，去帮他们从这种痛苦中解脱。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,625,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#1,char_002_amiya_1#7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,626,,,,False
name,......明白。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,627,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,628,,,,False
name,博士。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,629,,,,False
decision,我明白。你和煌去战斗，我来指挥。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我明白。你和煌去战斗，我来指挥。,1,,1,630,,,,False
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,631,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,632,,,,False
name,嗯！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,633,,,,False
name,煌，我用法术摧毁敌人的阵型，你去逼退他们的攻势！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,634,,,,False
name,我们要给陈长官争取空间！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,635,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_017_homura_3#1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,636,,,,False
name,她是很强，但她真有那么强吗？直接拿下那两个小子？我觉得悬。,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,637,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,char_017_homura_3#1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,638,,,,False
name,我相信博士的指挥能帮她做到。,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,640,,,,False
name,——,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,641,,,,False
name,罗德岛的博士。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,642,,,,False
name,接下来，我要突袭敌方的指挥官。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,643,,,,False
decision,帮你打开通道对吧，没问题！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帮你打开通道对吧，没问题！;......;你需要一个擒下对方指挥官的契机。,1;2;3,,3,644,,,,False
decision,......,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帮你打开通道对吧，没问题！;......;你需要一个擒下对方指挥官的契机。,1;2;3,,3,645,,,,False
decision,你需要一个擒下对方指挥官的契机。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帮你打开通道对吧，没问题！;......;你需要一个擒下对方指挥官的契机。,1;2;3,,3,646,,,,False
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;2;3,0,647,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,648,,,,False
name,哼。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,649,,,,False
name,不管怎么样，我相信你一次。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,650,,,,False
decision,我也可以相信你。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我也可以相信你。,1,,1,651,,,,False
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,652,,,,False
character,,,,,,,,,,,,,,,char_1507_Mephisto_1#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,653,,,,False
name,——,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,654,,,,False
name,和龙门联手吗，罗德岛。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,655,,,,False
name,现在亲眼见到，我才感到这带给感染者的耻辱有多深重。,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,656,,,,False
character,,,,,,,,,,,,,,,char_017_homura_3#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,657,,,,False
name,四个人就把你逼到这种地步，要说可耻，你才是该感到羞耻的那个吧？,,,,,,,,,,,,,,煌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,658,,,,False
character,,,,,,,,,,,,,,,char_002_amiya_1#7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,659,,,,False
name,梅菲斯特，我们会在这里掐断你的恶行！,,,,,,,,,,,,,,阿米娅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,660,,,,False
character,,,,,,,,,,,,,,,char_1507_Mephisto_1#3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,661,,,,False
name,浮士德！把这些人，全都，全都从我的面前清除！,,,,,,,,,,,,,,梅菲斯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,662,,,,False
character,,,,,,,,,,,,,,,char_1508_Faust_1#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,663,,,,False
name,......是。,,,,,,,,,,,,,,浮士德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,664,,,,False
character,,,,,,,,,,,,,,,char_010_chen_1#4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,665,,,,False
name,这场战斗该结束了。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,,,,False
name,只有这样，下一场恶战才会开始。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,667,,,,False
name,下令，博士。,,,,,,,,,,,,,,陈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,668,,,,False
decision,罗德岛，听我指挥。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,罗德岛，听我指挥。,1,,1,669,,,,False
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,670,,,,False
decision,协助陈长官，夺回近卫局大楼！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,协助陈长官，夺回近卫局大楼！,1,,1,671,,,,False
predicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,672,,,,False
delay,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,673,,,,False
dialog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,674,,,,False
blocker,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,0,675,,,,False
image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,676,,,,False
