command,text_orig,name,option_number,option_value,references,focus,image,values,index,text,jp_text,jp_name,text_match
decision,你究竟知道些什么？,,1,1,,,,1,685,你究竟知道些什么？,お前は一体何を知っている？,,True
predicate,,,0,,1,,,,686,,,,False
character,,avg_npc_046#4,0,,,,,,687,,,,False
name,这里没有你插嘴的地方，朋友。等我解决她的问题，才轮到我们两个来好好谈谈的时候。,W,0,,,,,,688,这里没有你插嘴的地方，朋友。等我解决她的问题，才轮到我们两个来好好谈谈的时候。,ここはお前が口を挟む場面じゃない、友よ。まずはあいつの問題を片付けてから、俺たち二人でじっくり話そうぜ。,W,True
name,对你发火其实也没什么用。因为你可能是失忆了，又或者是明明没失忆但装作失忆......,W,0,,,,,,689,对你发火其实也没什么用。因为你可能是失忆了，又或者是明明没失忆但装作失忆......,お前に怒っても意味がないだろうな。お前は本当に記憶を失っているか、あるいは失っていないくせにとぼけてるだけかもしれないし……,W,True
name,但你身边这个女人可是真的神志不清了。,W,0,,,,,,690,但你身边这个女人可是真的神志不清了。,だが、お前のそばのこの女は本当に正気じゃなくなってるぞ。,W,True
name,要知道——,W,0,,,,,,691,要知道——,知っておけ――,W,True
name,当时走进议长室、又知道特蕾西娅身在何处的，就只有这一个人。凯尔希，你难道不知道这是什么意思吗？,W,0,,,,,,692,当时走进议长室、又知道特蕾西娅身在何处的，就只有这一个人。凯尔希，你难道不知道这是什么意思吗？,あの時、議長室に入った上に、テレシアの居場所を知っていたのは、この一人だけだ。ケルシー、お前、それが何を意味するかわからないのか？,W,True
character,,char_003_kalts_1,0,,,,,,693,,,,False
name,的确。我比你更清楚这意味着什么。,凯尔希,0,,,,,,694,的确。我比你更清楚这意味着什么。,その通りです。私の方があなたより、その意味をよく存じております。,ケルシー,True
character,,avg_npc_046#4,0,,,,,,695,,,,False
name,这可是你说的！,W,0,,,,,,696,这可是你说的！,これはお前が言ったんだぞ！,W,True
name,那你现在呢，你现在又是什么意思？,W,0,,,,,,697,那你现在呢，你现在又是什么意思？,で、今はどういうつもりだ？今のお前の意味はなんだ？,W,True
name,哦，我知道，你又在做权衡了，这一边，和那一边。,W,0,,,,,,698,哦，我知道，你又在做权衡了，这一边，和那一边。,ああ、分かってる。お前はまた天秤にかけてるんだろう、こっちと、あっちをな。,W,True
name,可另一边是特蕾西娅！,W,0,,,,,,699,可另一边是特蕾西娅！,でも、もう片方はテレシアなんだぞ！,W,True
character,,char_003_kalts_1,0,,,,,,700,,,,False
name,在知道真相前人不该被推论影响情绪，W。,凯尔希,0,,,,,,701,在知道真相前人不该被推论影响情绪，W。,真実を知るまでは、推測によって感情を左右されるべきではありません、Wさん。,ケルシー,True
character,,avg_npc_046#3,0,,,,,,702,,,,False
name,我的推论只有一个：你根本不是人。我刚刚已经说了，能把特蕾西娅的死和凶手放在一起权衡的你，只是个怪物。,W,0,,,,,,703,我的推论只有一个：你根本不是人。我刚刚已经说了，能把特蕾西娅的死和凶手放在一起权衡的你，只是个怪物。,俺の結論は一つだけだ。お前は人間じゃない。言っただろ、テレシアの死と犯人を天秤で測れるお前は、ただの怪物だ。,W,True
name,凯尔希，你不是人。,W,0,,,,,,704,凯尔希，你不是人。,ケルシー、お前は人間じゃない。,W,True
name,我要知道真相。在我知道真相前，它就是凶手；我对凶手也从来是毫不手软。,W,0,,,,,,705,我要知道真相。在我知道真相前，它就是凶手；我对凶手也从来是毫不手软。,俺は真実が知りたい。真相が分かるまでは、ドクターが犯人なんだ。俺は犯人には容赦しない。,W,True
character,,avg_npc_046#2,0,,,,,,706,,,,False
name,哦，我知道了。,W,0,,,,,,707,哦，我知道了。,ああ、分かったよ。,W,True
name,你是母爱泛滥。,W,0,,,,,,708,你是母爱泛滥。,お前は母性が溢れ出してるんだな。,W,True
character,,avg_npc_046#2,0,,,2,,,709,,,,False
name,——,凯尔希,0,,,,,,710,——,——,ケルシー,True
name,W，你说过......,凯尔希,0,,,,,,711,W，你说过......,Wさん、あなたはおっしゃいました……,ケルシー,True
name,“你和我是一种人。”,凯尔希,0,,,,,,712,“你和我是一种人。”,「あなたと私は同じ人間だ」と。,ケルシー,True
character,,avg_npc_046#2,0,,,1,,,713,,,,False
name,不知道你是从哪里听来的，真的，我希望你当作没听过。你和我根本不算一种生物。,W,0,,,,,,714,不知道你是从哪里听来的，真的，我希望你当作没听过。你和我根本不算一种生物。,どこでそんな話を聞いたのか知らないが、正直、聞かなかったことにしてほしい。お前と俺は、まったく違う生き物だ。,W,True
character,,avg_npc_046#2,0,,,2,,,715,,,,False
name,不，W。 某种程度上，我和你是一种人，没错。,凯尔希,0,,,,,,716,不，W。 某种程度上，我和你是一种人，没错。,いいえ、Wさん。ある意味では、私はあなたと同類でございます。,ケルシー,True
name,比如说，你也想要结束塔露拉的暴行，对不对？,凯尔希,0,,,,,,717,比如说，你也想要结束塔露拉的暴行，对不对？,例えば、あなたもタルラの暴挙を終わらせたいのでしょう？,ケルシー,True
character,,avg_npc_046#5,0,,,,,,718,,,,False
name,......这话没错。她把我弄得非常生气。,W,0,,,,,,719,......这话没错。她把我弄得非常生气。,……その通りさ。あいつのせいで本当に頭に来てるんだ。,W,True
name,以及，我需要把我的雇佣兵从她手上弄回来。这家伙只会挥霍手下，一点都不懂得珍惜。我怕我的棺材本都被她赔掉。,W,0,,,,,,720,以及，我需要把我的雇佣兵从她手上弄回来。这家伙只会挥霍手下，一点都不懂得珍惜。我怕我的棺材本都被她赔掉。,それに、私は自分の傭兵をあいつの手から取り戻さなきゃいけない。あの女は部下を浪費するだけで、大切にすることを知らない。私の最後の財産まで使い果たされそうで怖いよ。,W,True
character,,char_003_kalts_1,0,,,,,,721,,,,False
name,所以，我们先去解决整合运动的问题。,凯尔希,0,,,,,,722,所以，我们先去解决整合运动的问题。,ですから、まずは統合運動の問題を解決しましょう。,ケルシー,True
character,,avg_npc_046#2,0,,,,,,723,,,,False
name,可以。我的目标已经订好了，你要不要听听？,W,0,,,,,,724,可以。我的目标已经订好了，你要不要听听？,いいよ。私のターゲットはもう決めてあるけど、聞きたい？,W,True
name,第一个，是楼上那个恶心的龙女塔露拉。,W,0,,,,,,725,第一个，是楼上那个恶心的龙女塔露拉。,一人目は、上の階の気持ち悪いドラゴン女・タルラ。,W,True
name,然后，是那个看见他就会想打喷嚏的特雷西斯。,W,0,,,,,,726,然后，是那个看见他就会想打喷嚏的特雷西斯。,それから、あいつを見るとくしゃみが出そうになるトレイシス。,W,True
character,,avg_npc_046#2,0,,,2,,,727,,,,False
name,你规划得很远。,凯尔希,0,,,,,,728,你规划得很远。,かなり先のことまで計画しているのですね。,ケルシー,True
character,,avg_npc_046#3,0,,,1,,,729,,,,False
name,然后，我第三个要杀的，就是你身边的博士。,W,0,,,,,,730,然后，我第三个要杀的，就是你身边的博士。,そして三人目に殺すのは、お前のそばにいるドクターさ。,W,True
character,,char_003_kalts_1,0,,,,,,731,,,,False
name,你只排第三？,凯尔希,0,,,,,,732,你只排第三？,三番目だけでよろしいのですか？,ケルシー,True
dialog,,,0,,,,,,733,,,,False
character,,,0,,,,,,734,,,,False
decision,我只排第三？,,1,1,,,,1,735,我只排第三？,私は三番目だけ？,,True
predicate,,,0,,1,,,,736,,,,False
character,,avg_npc_046#3,0,,,,,,737,,,,False
name,哈，因为我有些话要问博士。,W,0,,,,,,738,哈，因为我有些话要问博士。,はっ、だってドクターに聞きたいことがあるからさ。,W,True
name,我要对着这个人，好好地，好好地问一问......,W,0,,,,,,739,我要对着这个人，好好地，好好地问一问......,あの人に、本当に、しっかりといろいろ聞きたいんだよ……,W,True
character,,avg_npc_046#3,0,,,2,,,740,,,,False
name,那么现阶段我们就有共同目标了。,凯尔希,0,,,,,,741,那么现阶段我们就有共同目标了。,それなら今の段階では、私たちの目標は一致していますね。,ケルシー,True
name,顺便，因为你在切尔诺伯格时对我们雇员做出的行为......,凯尔希,0,,,,,,742,顺便，因为你在切尔诺伯格时对我们雇员做出的行为......,ついでですが、あなたがチェルノボーグで我々の社員たちにした行動のせいで……,ケルシー,True
name,首先感谢你通过交易保住了博士和一系列干员的生命。其次，因为你的“交易”，我们有十三位干员牺牲。,凯尔希,0,,,,,,743,首先感谢你通过交易保住了博士和一系列干员的生命。其次，因为你的“交易”，我们有十三位干员牺牲。,まずはドクターや複数のオペレーターの命を取引で救ってくださったことに感謝いたします。ですが、その“取引”により、十三名のオペレーターが犠牲になりました。,ケルシー,True
name,两相权衡，看在我们过往的情谊上，我送你一程。送你去指挥塔。,凯尔希,0,,,,,,744,两相权衡，看在我们过往的情谊上，我送你一程。送你去指挥塔。,双方を考慮したうえで、過去のご縁に免じて、あなたを指揮塔まで送ります。,ケルシー,True
character,,avg_npc_046#2,0,,,1,,,745,,,,False
name,凯尔希......你真的让人很不爽。,W,0,,,,,,746,凯尔希......你真的让人很不爽。,ケルシー……本当にイライラさせてくれるね。,W,True
name,我早就看你不爽了，我得先好好修理你一下才行啊，看看大家各自有多少本......,W,0,,,,,,747,我早就看你不爽了，我得先好好修理你一下才行啊，看看大家各自有多少本......,前からあんたのこと気に入らなかったんだ。よくもまあ──まずはちゃんと懲らしめないと。みんなの力量を比べてみろよ……,W,True
character,,char_003_kalts_1,0,,,,,,748,,,,False
name,Mon3tr。,凯尔希,0,,,,,,749,Mon3tr。,Mon3tr。,ケルシー,True
character,,,0,,,,,,750,,,,False
camerashake,,,0,,,,,,751,,,,False
name,（嚎叫）,Mon3tr,0,,,,,,752,（嚎叫）,（咆哮）,Mon3tr,True
delay,,,0,,,,,,753,,,,False
character,,avg_npc_046#3,0,,,,,,754,,,,False
name,你**的。,W,0,,,,,,755,你**的。,てめぇ……,W,True
dialog,,,0,,,,,,756,,,,False
character,,,0,,,,,,757,,,,False
camerashake,,,0,,,,,,758,,,,False
blocker,,,0,,,,,,759,,,,False
playsound,,,0,,,,,,760,,,,False
blocker,,,0,,,,,,761,,,,False
delay,,,0,,,,,,762,,,,False
decision,Mon3tr钳着她......甩出去了？,,1,1,,,,1,763,Mon3tr钳着她......甩出去了？,Mon3trが彼女をつかんで……放り投げたのか？,,True
predicate,,,0,,1,,,,764,,,,False
delay,,,0,,,,,,765,,,,False
character,,char_003_kalts_1,0,,,,,,766,,,,False
name,我可没时间陪她嬉闹。,凯尔希,0,,,,,,767,我可没时间陪她嬉闹。,私は彼女とふざけている暇などありません。,ケルシー,True
name,Mon3tr，把通风管壁、隔离墙、中基保护层和外墙连同她一起，全都炸开。,凯尔希,0,,,,,,768,Mon3tr，把通风管壁、隔离墙、中基保护层和外墙连同她一起，全都炸开。,Mon3tr、通風管の壁、隔離壁、中基保護層と外壁、そして彼女を一緒にすべて吹き飛ばしなさい。,ケルシー,True
character,,,0,,,,,,769,,,,False
name,老女人！下下下下次我一定教你死得难————,W,0,,,,,,770,老女人！下下下下次我一定教你死得难————,クソババア！つつつつぎこそは絶対に苦しんで死なせてやる―――,W,True
camerashake,,,0,,,,,,771,,,,False
blocker,,,0,,,,,,772,,,,False
playsound,,,0,,,,,,773,,,,False
blocker,,,0,,,,,,774,,,,False
camerashake,,,0,,,,,,775,,,,False
blocker,,,0,,,,,,776,,,,False
playsound,,,0,,,,,,777,,,,False
blocker,,,0,,,,,,778,,,,False
delay,,,0,,,,,,779,,,,False
character,,char_003_kalts_1,0,,,,,,780,,,,False
name,我拭目以待。,凯尔希,0,,,,,,781,我拭目以待。,楽しみにしております。,ケルシー,True
decision,我还以为你不会让她把话说完。,,1,1,,,,1,782,我还以为你不会让她把话说完。,彼女に話を最後までさせないと思っていました。,,True
predicate,,,0,,1,,,,783,,,,False
character,,char_003_kalts_1,0,,,,,,784,,,,False
name,说那么多你也听不懂。,凯尔希,0,,,,,,785,说那么多你也听不懂。,いくら話しても、あなたにはご理解いただけません。,ケルシー,True
decision,那为什么不向我解释一下？,,1,1,,,,1,786,那为什么不向我解释一下？,それならなぜ私に説明してくれないの？,,True
predicate,,,0,,1,,,,787,,,,False
character,,char_003_kalts_1,0,,,,,,788,,,,False
name,只是还不到时候。,凯尔希,0,,,,,,789,只是还不到时候。,まだその時ではございません。,ケルシー,True
name,当你看到的时候，你应该自己就能明白。,凯尔希,0,,,,,,790,当你看到的时候，你应该自己就能明白。,あなたがご覧になったときには、おのずとご理解いただけるはずです。,ケルシー,True
name,秘密就像泉水，有时候就算你不想，它还是会自己流出来。,凯尔希,0,,,,,,791,秘密就像泉水，有时候就算你不想，它还是会自己流出来。,秘密とは泉のようなものです。たとえあなたが望まなくても、時には自然に溢れ出ることがあるのです。,ケルシー,True
stopmusic,,,0,,,,,,792,,,,False
dialog,,,0,,,,,,793,,,,False
character,,,0,,,,,,794,,,,False
blocker,,,0,,,,,,795,,,,False
image,,,0,,,,avg_7_18,,796,,,,False
blocker,,,0,,,,,,797,,,,False
playsound,,,0,,,,,,798,,,,False
blocker,,,0,,,,,,799,,,,False
playmusic,,,0,,,,,,800,,,,False
image,,,0,,,,,,801,,,,False
name,.......,梅菲斯特,0,,,,,,802,.......,.......,メフィスト,True
name,好奇怪的装置啊。,梅菲斯特,0,,,,,,803,好奇怪的装置啊。,なんだか不思議な装置だな。,メフィスト,True
name,你会领我到哪里去呢？,梅菲斯特,0,,,,,,804,你会领我到哪里去呢？,お前は俺をどこへ連れていくんだ？,メフィスト,True
name,你会修补我身上的漏洞吗，还是弥补我的伤疤？,梅菲斯特,0,,,,,,805,你会修补我身上的漏洞吗，还是弥补我的伤疤？,俺の体の穴を塞ぐのか、それとも傷跡を埋めてくれるのか？,メフィスト,True
name,你会让我，像那个人一样，忘记一切吗？,梅菲斯特,0,,,,,,806,你会让我，像那个人一样，忘记一切吗？,あの人みたいに、全部忘れさせてくれるのか？,メフィスト,True
name,如果是忘记一切......,梅菲斯特,0,,,,,,807,如果是忘记一切......,もしすべてを忘れられるなら……,メフィスト,True
name,我想要忘记一切吗？,梅菲斯特,0,,,,,,808,我想要忘记一切吗？,俺は、すべてを忘れたいのか？,メフィスト,True
name,我想吗......,梅菲斯特,0,,,,,,809,我想吗......,俺は……本当にそうしたいのか……,メフィスト,True
name,......,梅菲斯特,0,,,,,,810,......,......,メフィスト,True
dialog,,,0,,,,,,811,,,,False
delay,,,0,,,,,,812,,,,False
,我可以选吗？,,0,,,,,,813,我可以选吗？,選べるのか？,,True
dialog,,,0,,,,,,814,,,,False
delay,,,0,,,,,,815,,,,False
,核心城,,0,,,,,,816,核心城,コアシティ,,True
dialog,,,0,,,,,,817,,,,False
blocker,,,0,,,,,,818,,,,False
image,,,0,,,,avg_7_20,,819,,,,False
blocker,,,0,,,,,,820,,,,False
name,......怎么会。阴云？下雪了吗？,陈,0,,,,,,821,......怎么会。阴云？下雪了吗？,……どういうことだ。曇りか？雪が降ってきたのか？,チェン,True
name,不过也替我遮掩了阳光。接下来的行动理应会方便些。,陈,0,,,,,,822,不过也替我遮掩了阳光。接下来的行动理应会方便些。,でも、太陽を隠してくれるのは助かる。これからの行動が楽になるはずだ。,チェン,True
name,呃......我不能再受伤了。,陈,0,,,,,,823,呃......我不能再受伤了。,うっ……もうこれ以上傷は増やせない。,チェン,True
name,嘁。流这点血，我就怕了吗？陈晖洁，你的决心到哪里去了？,陈,0,,,,,,824,嘁。流这点血，我就怕了吗？陈晖洁，你的决心到哪里去了？,ちっ。この程度の出血で怯むか？チェン・フイジエ、お前の決意はどこへ行った？,チェン,True
name,......,陈,0,,,,,,825,......,......,チェン,True
name,整合运动似乎也起了内讧。这应该是我行动的最好时机。,陈,0,,,,,,826,整合运动似乎也起了内讧。这应该是我行动的最好时机。,統合運動も内紛が始まったようだ。今が行動の好機だな。,チェン,True
name,是因为终于要见到你了吗，我的手竟然有些发抖。,陈,0,,,,,,827,是因为终于要见到你了吗，我的手竟然有些发抖。,やっとあなたに会えるからでしょうか、私の手が少し震えています。,チェン,True
name,......我一定会做出正确的事。,陈,0,,,,,,828,......我一定会做出正确的事。,……私は必ず正しいことをします。,チェン,True
name,不论你现在是什么样子，不管你现在是不是过去的塔露拉。,陈,0,,,,,,829,不论你现在是什么样子，不管你现在是不是过去的塔露拉。,今のあなたがどんな姿でも、過去のタルラであろうとなかろうと関係ありません。,チェン,True
name,塔露拉......我们约好的。,陈,0,,,,,,830,塔露拉......我们约好的。,タルラ……私たちは約束しました。,チェン,True
dialog,,,0,,,,,,831,,,,False
character,,,0,,,,,,832,,,,False
blocker,,,0,,,,,,833,,,,False
image,,,0,,,,avg_7_19,,834,,,,False
imagetween,,,0,,,,,,835,,,,False
blocker,,,0,,,,,,836,,,,False
name,......,诗怀雅,0,,,,,,837,......,……,スワイヤー,True
name,好大的雪啊......,诗怀雅,0,,,,,,838,好大的雪啊......,すごい雪だな……,スワイヤー,True
name,就像......那个圣诞节那样。,诗怀雅,0,,,,,,839,就像......那个圣诞节那样。,まるで……あのクリスマスみたいだ。,スワイヤー,True
name,你从来不对我说那件事。,林雨霞,0,,,,,,840,你从来不对我说那件事。,あなたはそのことを私に話したことがありません。,リン・ユシャ,True
name,唔。,星熊,0,,,,,,841,唔。,うん。,ホシグマ,True
name,但你知道的。,诗怀雅,0,,,,,,842,但你知道的。,でも、あなたは知っている。,スワイヤー,True
name,我知道一件事，和你对我说，是两回事。,林雨霞,0,,,,,,843,我知道一件事，和你对我说，是两回事。,私が知っていることと、あなたが私に話すことは、別の話です。,リン・ユシャ,True
name,林大小姐，还是不要为难我们近卫局的missy了吧。,星熊,0,,,,,,844,林大小姐，还是不要为难我们近卫局的missy了吧。,リンお嬢様、私たち警備局のミスをあまり困らせないでください。,ホシグマ,True
name,——鬼姐。,林雨霞,0,,,,,,845,——鬼姐。,――オニ姉さん。,リン・ユシャ,True
name,......这个称呼还是算了，林大小姐。,星熊,0,,,,,,846,......这个称呼还是算了，林大小姐。,……その呼び方はやめておきましょう、リンお嬢様。,ホシグマ,True
name,鬼姐，你所做的一切，林家没齿难忘。,林雨霞,0,,,,,,847,鬼姐，你所做的一切，林家没齿难忘。,オニ姉さん、あなたがしてくれたことは、リン家が一生忘れません。,リン・ユシャ,True
name,只是现在，我不知道我们还能不能有回报你的机会。,林雨霞,0,,,,,,848,只是现在，我不知道我们还能不能有回报你的机会。,ただ、今となっては、私たちがあなたに恩返しできる機会があるかどうかわかりません。,リン・ユシャ,True
name,说什么呢。我们一定能行的。,诗怀雅,0,,,,,,849,说什么呢。我们一定能行的。,何を言ってるんだ。私たちはきっとできる。,スワイヤー,True
name,她......她一定能行的。,诗怀雅,0,,,,,,850,她......她一定能行的。,彼女は……彼女はきっとできる。,スワイヤー,True
name,她......阿陈......,诗怀雅,0,,,,,,851,她......阿陈......,彼女は……チェン……,スワイヤー,True
name,呜......,诗怀雅,0,,,,,,852,呜......,う……,スワイヤー,True
name,——真没志气。,林雨霞,0,,,,,,853,——真没志气。,――本当に意気地がないな。,リン・ユシャ,True
name,哎，没办法，Missy一直就这样。,星熊,0,,,,,,854,哎，没办法，Missy一直就这样。,ああ、仕方ない、ミスはいつもこんな感じなんだ。,ホシグマ,True
name,没事的，Missy，别哭。,星熊,0,,,,,,855,没事的，Missy，别哭。,大丈夫だ、ミス、泣かないで。,ホシグマ,True
name,你......你当哄小孩啊......,诗怀雅,0,,,,,,856,你......你当哄小孩啊......,あなた……子ども扱いするなよ……,スワイヤー,True
name,没事的。一切都会没事的。,星熊,0,,,,,,857,没事的。一切都会没事的。,大丈夫だよ。全部うまくいくさ。,ホシグマ,True
name,可......这就是我们最后一次见面。我没准备好，我还没准备好......就再也见不到这条臭龙了。,诗怀雅,0,,,,,,858,可......这就是我们最后一次见面。我没准备好，我还没准备好......就再也见不到这条臭龙了。,でも……これが私たちの最後の別れなんだ。私はまだ心の準備ができてない、まだできてない……もうあのクサいドラゴンに会えないなんて。,スワイヤー,True
name,Missy，不会的。,星熊,0,,,,,,859,Missy，不会的。,ミス、そんなことはないよ。,ホシグマ,True
name,我很喜欢一句话，叫......嗯。人生何处不相逢。,星熊,0,,,,,,860,我很喜欢一句话，叫......嗯。人生何处不相逢。,私はこの言葉が好きだ……うん。世の中どこでもまた会えるって。,ホシグマ,True
name,......是。人生何处不相逢。,林雨霞,0,,,,,,861,......是。人生何处不相逢。,……そうですね。世の中どこでもまた会えますから。,リン・ユシャ,True
dialog,,,0,,,,,,862,,,,False
blocker,,,0,,,,,,863,,,,False
image,,,0,,,,,,864,,,,False
character,,,0,,,,,,865,,,,False
background,,,0,,,,bg_cenbri,,866,,,,False
blocker,,,0,,,,,,867,,,,False
dialog,,,0,,,,,,868,,,,False
character,,,0,,,,,,869,,,,False
character,,char_011_talula_1,0,,,,,,870,,,,False
delay,,,0,,,,,,871,,,,False
name,......怎么会？,塔露拉,0,,,,,,872,......怎么会？,……どうして？,タルラ,True
name,发生了什么？我为什么会流泪？,塔露拉,0,,,,,,873,发生了什么？我为什么会流泪？,何があったの？なぜ私は涙を流しているの？,タルラ,True
name,似乎......有人向我递交了死亡报告。,塔露拉,0,,,,,,874,似乎......有人向我递交了死亡报告。,どうやら……誰かが私に死亡報告を渡してきたようだ。,タルラ,True
name,是谁？,塔露拉,0,,,,,,875,是谁？,誰？,タルラ,True
name,核心城里的所有事都应该在我的构划中才对。,塔露拉,0,,,,,,876,核心城里的所有事都应该在我的构划中才对。,コアシティのあらゆることは私の計画内にあるはずなのに。,タルラ,True
name,爱国者会死在感染者手中，萨卡兹雇佣军应该也会和普通整合运动交火。,塔露拉,0,,,,,,877,爱国者会死在感染者手中，萨卡兹雇佣军应该也会和普通整合运动交火。,パトリオットは感染者の手で死ぬはずだし、サルカズ傭兵たちも普通のリユニオンと交戦するはずだ。,タルラ,True
name,哦。,塔露拉,0,,,,,,878,哦。,ああ。,タルラ,True
name,爱国者死了，是吗。原来是爱国者。,塔露拉,0,,,,,,879,爱国者死了，是吗。原来是爱国者。,パトリオットが死んだのか。パトリオットだったのか。,タルラ,True
name,伟大的战士。这个名字应该已经不足以形容你了，乌萨斯对你来说，还是太小了。,塔露拉,0,,,,,,880,伟大的战士。这个名字应该已经不足以形容你了，乌萨斯对你来说，还是太小了。,偉大な戦士。その称号ではもはやあなたを言い表せない。ウルサスはあなたにとって、やはり小さすぎた。,タルラ,True
name,原来是爱国者。,塔露拉,0,,,,,,881,原来是爱国者。,やはりパトリオットだったのね。,タルラ,True
name,......为什么要落泪？给想杀我的人流泪，是种礼节，还是种怀念？,塔露拉,0,,,,,,882,......为什么要落泪？给想杀我的人流泪，是种礼节，还是种怀念？,……どうして涙を流すの？私を殺そうとした人のために涙を流すのは、礼儀か、それとも追憶か？,タルラ,True
name,“所有罪恶都有尽头？”,塔露拉,0,,,,,,883,“所有罪恶都有尽头？”,「すべての罪には終わりがある？」,タルラ,True
name,那我们拭目以待吧。是罪恶，当然会走到尽头......,塔露拉,0,,,,,,884,那我们拭目以待吧。是罪恶，当然会走到尽头......,それなら、見届けましょう。罪なら、当然終わりがくる……,タルラ,True
dialog,,,0,,,,,,885,,,,False
blocker,,,0,,,,,,886,,,,False
character,,,0,,,,,,887,,,,False
,在尽头处，我也会等到你。                            在尽头处，我也会等到她。,,0,,,,,,888,在尽头处，我也会等到你。                            在尽头处，我也会等到她。,終わりの場所で、私はあなたを待っています。　終わりの場所で、私は彼女も待っています。,,True
dialog,,,0,,,,,,889,,,,False
character,,,0,,,,,,890,,,,False
background,,,0,,,,bg_uptown_1,,891,,,,False
blocker,,,0,,,,,,892,,,,False
playsound,,,0,,,,,,893,,,,False
character,,char_2005_weiyw_1#5,0,,,,,,894,,,,False
delay,,,0,,,,,,895,,,,False
name,我不应该在这里见到你，舸瑞。,魏彦吾,0,,,,,,896,我不应该在这里见到你，舸瑞。,ここで君に会うべきではなかった、グォルイ。,ウェイ・イェンウー,True
character,,char_2005_weiyw_1#5,0,,,2,,,897,,,,False
name,像几十年前一样。有的人在焦躁的时候，容易犯傻，而且只会在这里溜达。,鼠王,0,,,,,,898,像几十年前一样。有的人在焦躁的时候，容易犯傻，而且只会在这里溜达。,何十年も前と同じだな。焦れていると、人は馬鹿なことをしがちだし、ここをうろつくしかできないんだ。,ラットキング,True
name,奇怪的是，这个毛病居然几十年都没变。,鼠王,0,,,,,,899,奇怪的是，这个毛病居然几十年都没变。,おかしな話だが、この癖は何十年も変わっていない。,ラットキング,True
character,,char_2005_weiyw_1#5,0,,,1,,,900,,,,False
name,你知道我要做什么，舸瑞？,魏彦吾,0,,,,,,901,你知道我要做什么，舸瑞？,私が何をしようとしているか分かるか、グォルイ？,ウェイ・イェンウー,True
character,,char_2005_weiyw_1#5,0,,,2,,,902,,,,False
name,我恰好知道。多亏你那个傻侄女，和你是一个模子里造出来的。,鼠王,0,,,,,,903,我恰好知道。多亏你那个傻侄女，和你是一个模子里造出来的。,ちょうど分かっている。君のおバカな姪っ子のおかげでな。君も彼女も同じ型で作られている。,ラットキング,True
character,,char_2005_weiyw_1#5,0,,,1,,,904,,,,False
name,——,魏彦吾,0,,,,,,905,——,――,ウェイ・イェンウー,True
name,舸瑞，你不是来这里散步的。即使是，你也不该浪费我的时间。,魏彦吾,0,,,,,,906,舸瑞，你不是来这里散步的。即使是，你也不该浪费我的时间。,グォルイ、君はここに散歩しに来たわけではないだろう。たとえそうでも、私の時間を無駄にすべきではない。,ウェイ・イェンウー,True
character,,char_2005_weiyw_1#5,0,,,2,,,907,,,,False
name,和老朋友叙叙旧，也算浪费时间？,鼠王,0,,,,,,908,和老朋友叙叙旧，也算浪费时间？,古い友達と昔話をするのも、時間の無駄になるのか？,ラットキング,True
name,你真的还当我是朋友吗，魏彦吾老友？,鼠王,0,,,,,,909,你真的还当我是朋友吗，魏彦吾老友？,お前は本当に俺のことを友達だと思っているのか、魏彦吾、古い友よ？,ラットキング,True
name,如果是，那就答应我......,鼠王,0,,,,,,910,如果是，那就答应我......,もしそうなら、俺の頼みを聞いてくれ……,ラットキング,True
character,,char_2005_weiyw_1#5,0,,,1,,,911,,,,False
name,不可能。我不会答应你任何事。,魏彦吾,0,,,,,,912,不可能。我不会答应你任何事。,不可能だ。私はお前に何も約束しない。,ウェイヤンウー,True
character,,char_2005_weiyw_1#5,0,,,2,,,913,,,,False
name,那就动手。你今天哪也去不了。,鼠王,0,,,,,,914,那就动手。你今天哪也去不了。,それなら、やるしかないな。今日はどこにも行かせない。,ラットキング,True
character,,char_2005_weiyw_1#5,0,,,1,,,915,,,,False
name,......别把自己看的太高了。,魏彦吾,0,,,,,,916,......别把自己看的太高了。,……自分を過大評価するな。,ウェイヤンウー,True
character,,char_2005_weiyw_1#5,0,,,2,,,917,,,,False
name,这句话我也想送还给你。魏彦吾，你居高临下太久，已经断了人气儿。下来吹吹风，对你有好处。,鼠王,0,,,,,,918,这句话我也想送还给你。魏彦吾，你居高临下太久，已经断了人气儿。下来吹吹风，对你有好处。,その言葉、そのままお返ししよう。魏彦吾、お前は長く高いところにいすぎて、人の心がわからなくなっている。少し降りて、風に当たるといい。,ラットキング,True
character,,char_2005_weiyw_1#5,0,,,1,,,919,,,,False
name,可别闪了腰，老东西。,魏彦吾,0,,,,,,920,可别闪了腰，老东西。,腰を痛めるなよ、ジジイ。,ウェイヤンウー,True
character,,char_2005_weiyw_1#5,0,,,2,,,921,,,,False
name,说到老家伙......我们只是彼此彼此。,鼠王,0,,,,,,922,说到老家伙......我们只是彼此彼此。,年寄りと言えば……俺たちもお互い様だろう。,ラットキング,True
dialog,,,0,,,,,,923,,,,False
character,,,0,,,,,,924,,,,False
blocker,,,0,,,,,,925,,,,False
delay,,,0,,,,,,926,,,,False
background,,,0,,,,,,927,,,,False
,很难想像。就连爱国者那个老家伙都死了。,,0,,,,,,928,很难想像。就连爱国者那个老家伙都死了。,想像しにくいな。あのパトリオットじいさんでさえ死んだんだ。,,True
