command,text_orig,key,is_skippable,fit_mode,a,r,g,b,fadetime,block,image,screenadapt,effect,amount,keep,volume,time,slot ,duration,isblock,name,end,layer,id,x,y,alignment,size,delay,width,xstrength,ystrength,vibrato,randomness,fadeout,loop,channel,options,values,references,slot,posfrom,posto,afrom,ato,intro,focus,xScale,yScale,xFrom,xTo,xScaleFrom,yScaleFrom,xScaleTo,yScaleTo,imagegroup,solidwidth,solidheight,duration ,ease,type,from,to,style,sfrom,sto,sduration,option_number,index,text,jp_text,jp_name,text_match
cgitem,,,,,,,,,,,cgitem_60_i12_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cg,3.5,1.2,"1.2, pfrom = ""1200,-400"", pto = ""230,-100"", pduration = 1.2, layer = 2",0,380,,,,False
delay,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,381,,,,False
cgitem,,,,,,,,,,,cgitem_60_i12_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cg,3,1.8,"0.4, pfrom = ""80,-500"", pto = ""80,-250"", pduration = 0.4, afrom = 0, ato = 1, aduration = 0.1, layer = 3",0,382,,,,False
delay,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,383,,,,False
cgitem,,,,,,,,,,,cgitem_60_i12_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cg,,"1.8, pfrom = ""80,-250"", pto = ""80,-300"", pduration = 0.5, afrom = 1, ato = 0, aduration = 0.8, layer = 3",,0,384,,,,False
playsound,,$d_avg_cloakmovement,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,385,,,,False
blocker,,,,,0,0,0,0,0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,386,,,,False
blocker,,,,,1,0,0,0,0.3,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,387,,,,False
focusout,,,,,,,,,,,,,,,,,,,0.1,,,,,60_i12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cg,1,0,,,,,0,388,,,,False
hidecgitem,,,,,,,,,,,cgitem_60_i12_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,389,,,,False
hidecgitem,,,,,,,,,,,cgitem_60_i12_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,390,,,,False
hidecgitem,,,,,,,,,,,cgitem_60_i12_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,391,,,,False
image,,,,,,,,,0,,60_i12_2,coverall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,1.05,,,,,,,,,,,,,,,,,,,0,392,,,,False
imagetween,,,,,,,,,,false,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,1.05,1,1,,,,,,,,,,,,,0,393,,,,False
delay,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,394,,,,False
playsound,,$d_avg_smkedspte,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,395,,,,False
blocker,,,,,0,0,0,0,2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,396,,,,False
delay,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,397,,,,False
stopmusic,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,398,,,,False
blocker,,,,,0,0,0,0,0,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,399,,,,False
blocker,,,,,1,0,0,0,4,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,400,,,,False
